query	read_type	read_len	align_len	unalign_len	matches	mismatches	insertions	deletions	tot_errors
channel_396_read_27	27	2446	2422	139	2175	93	178	154	425
channel_104_read_138	138	4243	4062	21	3687	140	416	235	791
channel_287_read_169	169	8301	7882	50	6855	477	969	550	1996
channel_268_read_70	70	486	552	5809	395	45	46	112	203
channel_465_read_10	10	674	832	9770	576	57	41	199	297
channel_400_read_251	251	2179	2079	6	1843	109	227	127	463
channel_505_read_340	340	3821	4056	224	3210	287	324	559	1170
channel_489_read_26	26	6989	6806	723	5682	503	804	621	1928
channel_479_read_116	116	5035	5135	57	4282	325	428	528	1281
channel_143_read_111	111	6979	6768	28	5907	408	664	453	1525
channel_217_read_143	143	2609	2655	5048	2076	235	298	344	877
channel_479_read_113	113	2255	2143	1160	1862	131	262	150	543
channel_277_read_136	136	3518	3383	23	3084	127	307	172	606
channel_277_read_137	137	6982	7247	1665	5998	466	518	783	1767
channel_300_read_88	88	7041	6865	13	6087	336	618	442	1396
channel_306_read_50	50	2346	2353	241	2018	135	193	200	528
channel_192_read_23	23	4676	4891	5154	3893	390	393	608	1391
channel_472_read_231	231	1100	1089	577	877	92	131	120	343
channel_394_read_237	237	7267	7448	1038	5760	666	841	1022	2529
channel_464_read_142	142	3687	3675	25	3078	231	378	366	975
channel_275_read_287	287	6139	6037	12	5355	271	513	411	1195
channel_300_read_81	81	5896	5900	39	5241	239	416	420	1075
channel_451_read_127	127	5958	5887	193	4836	467	655	584	1706
channel_297_read_145	145	292	351	1938	256	19	17	76	112
channel_297_read_147	147	3701	3501	693	3127	177	397	197	771
channel_195_read_291	291	189	157	10786	132	18	39	7	64
channel_472_read_245	245	1469	1384	1820	1165	110	194	109	413
channel_387_read_264	264	6367	6075	57	5287	346	734	442	1522
channel_476_read_267	267	7550	7806	1849	6349	558	643	899	2100
channel_2_read_111	111	229	233	6692	184	19	26	30	75
channel_166_read_151	151	6562	6406	67	5779	246	537	381	1164
channel_266_read_64	64	5992	5904	28	5122	329	541	453	1323
channel_314_read_48	48	16095	15476	86	13687	853	1555	936	3344
channel_445_read_28	28	13404	13058	77	11252	830	1322	976	3128
channel_496_read_25	25	7840	7664	5213	6598	500	742	566	1808
channel_282_read_33	33	11564	11264	175	9446	828	1290	990	3108
channel_31_read_95	95	2888	2906	2855	2351	224	313	331	868
channel_391_read_89	89	1336	1547	4141	1155	106	75	286	467
channel_404_read_1	1	6471	6657	8756	5335	522	614	800	1936
channel_482_read_15	15	2323	2227	68	1898	165	260	164	589
channel_323_read_89	89	5692	5512	11	4853	290	549	369	1208
channel_54_read_145	145	3709	3494	4	3077	181	451	236	868
channel_90_read_16	16	1904	1858	1564	1519	165	220	174	559
channel_19_read_41	41	2450	2451	4	2002	218	230	231	679
channel_132_read_30	30	4771	4752	753	3897	374	500	481	1355
channel_370_read_153	153	5484	5241	36	4723	246	515	272	1033
channel_156_read_229	229	1817	1780	5	1531	125	161	124	410
channel_47_read_130	130	2875	2855	38	2341	252	282	262	796
channel_292_read_121	121	7542	7296	478	6429	393	720	474	1587
channel_132_read_38	38	2383	2496	10464	1898	234	251	364	849
channel_308_read_90	90	2459	2751	2017	2132	163	164	456	783
channel_403_read_194	194	861	894	1789	711	74	76	109	259
channel_154_read_88	88	2117	2058	1677	1615	200	302	243	745
channel_270_read_7	7	167	162	6145	129	21	17	12	50
channel_381_read_81	81	6799	6679	14	5999	283	517	397	1197
channel_403_read_192	192	7735	7760	28	6627	449	659	684	1792
channel_253_read_54	54	11298	11031	54	9369	766	1163	896	2825
channel_154_read_80	80	6218	6144	49	5311	339	568	494	1401
channel_464_read_286	286	768	719	3	609	57	102	53	212
channel_53_read_83	83	4120	4254	33	3372	362	386	520	1268
channel_104_read_88	88	4900	4699	3255	4224	214	462	261	937
channel_509_read_50	50	3805	3855	5438	3267	227	311	361	899
channel_489_read_222	222	2474	2386	11	2101	131	242	154	527
channel_129_read_161	161	320	295	6273	234	26	60	35	121
channel_292_read_297	297	177	205	13773	150	14	13	41	68
channel_419_read_85	85	2135	1920	118	1586	160	389	174	723
channel_393_read_111	111	2609	2662	1967	2169	210	230	283	723
channel_355_read_117	117	4705	4620	15	4013	264	428	343	1035
channel_309_read_182	182	4860	4596	67	4090	239	531	267	1037
channel_327_read_86	86	2489	2476	1529	2083	166	240	227	633
channel_479_read_181	181	2669	2583	1048	2195	175	299	213	687
channel_374_read_77	77	177	187	10851	144	14	19	29	62
channel_461_read_159	159	3274	3144	21	2716	201	357	227	785
channel_46_read_89	89	1348	1361	68	1092	100	156	169	425
channel_183_read_130	130	13312	13056	1890	10809	979	1524	1268	3771
channel_505_read_267	267	1705	1722	31	1511	73	121	138	332
channel_308_read_53	53	6392	6397	53	5096	503	793	798	2094
channel_498_read_106	106	1842	1772	13	1513	113	216	146	475
channel_497_read_68	68	842	919	2672	681	77	84	161	322
channel_53_read_132	132	12077	11631	118	9893	793	1391	945	3129
channel_320_read_48	48	2845	2706	4139	2197	250	398	259	907
channel_494_read_97	97	4641	4687	5215	3709	407	525	571	1503
channel_506_read_98	98	105	96	13321	81	9	15	6	30
channel_148_read_7	7	12443	12576	9664	10887	685	871	1004	2560
channel_143_read_82	82	7624	7207	2584	6242	456	926	509	1891
channel_201_read_175	175	2030	2207	262	1618	212	200	377	789
channel_229_read_4	4	6045	5762	1778	4970	384	691	408	1483
channel_284_read_65	65	3184	3016	1396	2564	215	405	237	857
channel_466_read_17	17	563	528	5141	413	49	101	66	216
channel_112_read_102	102	91	86	11197	73	7	11	6	24
channel_201_read_273	273	6511	6535	61	5422	454	635	659	1748
channel_505_read_318	318	5354	5356	666	4596	293	465	467	1225
channel_284_read_103	103	6553	6485	14	5451	447	655	587	1689
channel_148_read_8	8	1970	1909	11144	1488	216	266	205	687
channel_497_read_93	93	3300	3365	6790	2684	275	341	406	1022
channel_229_read_32	32	5533	5375	1132	4565	356	612	454	1422
channel_266_read_58	58	2381	2301	45	2017	114	250	170	534
channel_112_read_3	3	4664	4643	2145	3906	351	407	386	1144
channel_258_read_21	21	6102	6475	7754	5315	401	386	759	1546
channel_210_read_165	165	945	915	733	758	69	118	88	275
channel_55_read_86	86	2932	2961	2363	2483	204	245	274	723
channel_270_read_164	164	1370	1329	4	1154	79	137	96	312
channel_469_read_181	181	124	125	8558	101	12	11	12	35
channel_469_read_187	187	3016	2938	4	2622	141	253	175	569
channel_406_read_232	232	2374	2306	95	1959	171	244	176	591
channel_148_read_156	156	1724	1716	10	1458	100	166	158	424
channel_415_read_72	72	1349	1314	1649	1065	106	178	143	427
channel_137_read_109	109	2948	2829	2921	2324	239	385	266	890
channel_416_read_58	58	5230	5223	1190	4352	344	534	527	1405
channel_381_read_10	10	7113	7019	22	6268	324	521	427	1272
channel_319_read_64	64	449	537	9293	376	47	26	114	187
channel_279_read_82	82	7434	7124	1951	6084	517	833	523	1873
channel_503_read_88	88	1534	1561	100	1336	74	124	151	349
channel_472_read_78	78	2084	1966	98	1756	100	228	110	438
channel_301_read_144	144	4717	4612	527	3915	333	469	364	1166
channel_304_read_57	57	572	622	2471	493	46	33	83	162
channel_195_read_350	350	5771	5598	2	5000	259	512	339	1110
channel_400_read_304	304	3934	3867	75	3392	208	334	267	809
channel_469_read_220	220	670	604	120	482	59	129	63	251
channel_387_read_232	232	730	783	2847	571	92	67	120	279
channel_394_read_149	149	5821	5798	3393	4841	372	608	585	1565
channel_361_read_38	38	5164	5221	998	4228	399	537	594	1530
channel_221_read_38	38	13816	13361	50	11987	615	1214	759	2588
channel_267_read_101	101	449	521	1289	377	34	38	110	182
channel_372_read_33	33	116	131	9759	101	8	7	22	37
channel_3_read_128	128	6796	6829	26	5904	364	528	561	1453
channel_139_read_134	134	7179	6838	92	5952	384	843	502	1729
channel_316_read_31	31	3580	3590	11	3085	199	296	306	801
channel_275_read_51	51	13608	13352	86	11582	760	1266	1010	3036
channel_306_read_98	98	3748	3582	745	3104	228	416	250	894
channel_417_read_8	8	13033	12728	35	11307	561	1165	860	2586
channel_464_read_34	34	4583	4538	397	3852	287	444	399	1130
channel_373_read_136	136	3100	2891	39	2497	181	422	213	816
channel_35_read_48	48	448	504	1661	382	35	31	87	153
channel_285_read_110	110	11963	11953	55	10244	683	1036	1026	2745
channel_306_read_106	106	6901	6642	129	5827	401	673	414	1488
channel_35_read_44	44	524	526	2700	399	61	64	66	191
channel_12_read_155	155	3039	3032	255	2457	246	336	329	911
channel_421_read_31	31	6099	5994	500	5168	342	589	484	1415
channel_18_read_137	137	10341	9829	3	8621	578	1142	630	2350
channel_351_read_115	115	2103	2170	55	1774	155	174	241	570
channel_472_read_196	196	887	860	2941	670	90	127	100	317
channel_505_read_293	293	1105	1242	5344	920	100	85	222	407
channel_275_read_168	168	782	791	1639	599	92	91	100	283
channel_354_read_153	153	6070	5844	2086	4821	483	766	540	1789
channel_292_read_53	53	3339	3321	243	2742	243	354	336	933
channel_473_read_205	205	2285	2194	18	1892	142	251	160	553
channel_286_read_56	56	8480	8157	52	7055	512	913	590	2015
channel_461_read_164	164	4131	3997	1078	3427	272	432	298	1002
channel_332_read_47	47	11868	11413	399	10065	623	1180	725	2528
channel_400_read_217	217	4726	5060	1276	4073	315	338	672	1325
channel_382_read_63	63	6881	6816	5773	5497	519	865	800	2184
channel_464_read_6	6	1479	1567	269	1249	115	115	203	433
channel_503_read_142	142	3397	3228	928	2766	197	434	265	896
channel_442_read_172	172	5050	4881	10758	3956	424	670	501	1595
channel_511_read_27	27	9326	9162	585	7968	535	823	659	2017
channel_421_read_75	75	6954	7157	3811	5559	666	729	932	2327
channel_308_read_81	81	3203	3369	60	2723	239	241	407	887
channel_50_read_80	80	4495	4505	3526	3786	303	406	416	1125
channel_283_read_71	71	4589	4515	6779	3816	314	459	385	1158
channel_318_read_84	84	617	622	4227	483	51	83	88	222
channel_318_read_87	87	6143	5792	50	4946	419	778	427	1624
channel_217_read_234	234	260	269	996	224	13	23	32	68
channel_370_read_60	60	5780	5529	96	4728	365	687	436	1488
channel_289_read_38	38	5931	5993	2085	4985	408	538	600	1546
channel_378_read_108	108	165	169	11495	138	14	13	17	44
channel_268_read_185	185	4859	4599	117	3979	299	581	321	1201
channel_374_read_97	97	2299	2162	10545	1927	111	261	124	496
channel_19_read_165	165	145	169	10236	121	13	11	35	59
channel_268_read_181	181	1164	1268	1971	954	107	103	207	417
channel_361_read_55	55	2921	2967	987	2418	220	283	329	832
channel_402_read_47	47	7006	6963	3305	5987	389	630	587	1606
channel_48_read_23	23	4748	4892	5334	3920	386	442	586	1414
channel_31_read_10	10	430	495	616	350	53	27	92	172
channel_266_read_130	130	6772	6558	76	5692	421	659	445	1525
channel_451_read_276	276	383	444	2808	314	48	21	82	151
channel_309_read_204	204	3238	3062	2401	2569	218	451	275	944
channel_309_read_205	205	1824	1835	22	1564	102	158	169	429
channel_499_read_24	24	2243	2063	164	1754	146	343	163	652
channel_42_read_277	277	311	336	577	264	21	26	51	98
channel_192_read_79	79	1474	1675	13439	1241	137	96	297	530
channel_287_read_86	86	6089	5883	26	5100	324	665	459	1448
channel_248_read_147	147	36	37	11776	34	1	1	2	4
channel_104_read_106	106	2871	2826	30	2304	240	327	282	849
channel_55_read_109	109	1665	1753	11056	1321	165	179	267	611
channel_498_read_90	90	3015	2922	1880	2345	261	409	316	986
channel_155_read_3	3	11629	11875	12461	9800	781	1048	1294	3123
channel_286_read_16	16	6457	6314	65	5453	419	585	442	1446
channel_218_read_38	38	5298	5135	384	4347	338	613	450	1401
channel_287_read_223	223	2999	2884	32	2477	202	320	205	727
channel_42_read_268	268	5623	5446	23	4833	252	538	361	1151
channel_469_read_177	177	2021	2030	22	1787	96	138	147	381
channel_469_read_176	176	2589	2557	77	2299	93	197	165	455
channel_451_read_154	154	3653	3485	37	2980	243	430	262	935
channel_469_read_174	174	5100	4709	4255	4276	197	627	236	1060
channel_201_read_65	65	4524	4568	3216	3849	310	365	409	1084
channel_489_read_258	258	1770	1698	34	1430	123	217	145	485
channel_366_read_98	98	3225	3146	41	2667	218	340	261	819
channel_35_read_182	182	8264	8212	78	6845	563	856	804	2223
channel_63_read_164	164	1578	1545	44	1268	122	188	155	465
channel_490_read_70	70	305	315	5573	238	39	28	38	105
channel_491_read_244	244	4503	4388	4	3987	126	390	275	791
channel_277_read_79	79	1108	1174	6672	903	92	113	179	384
channel_366_read_23	23	1318	1405	2943	1055	148	115	202	465
channel_491_read_167	167	8023	7693	1872	6460	594	969	639	2202
channel_491_read_164	164	1067	1004	1151	876	56	135	72	263
channel_50_read_192	192	5935	5626	41	5048	262	625	316	1203
channel_373_read_117	117	1793	1852	1949	1418	177	198	257	632
channel_39_read_239	239	1150	1223	1898	940	105	105	178	388
channel_165_read_104	104	1006	1037	21331	873	45	88	119	252
channel_373_read_217	217	4049	3689	154	3218	228	603	243	1074
channel_476_read_206	206	3889	3675	4388	3223	227	439	225	891
channel_342_read_0	0	5809	5901	16	5168	247	394	486	1127
channel_382_read_140	140	2752	2670	59	2250	177	325	243	745
channel_464_read_319	319	2304	2307	52	1960	148	196	199	543
channel_268_read_265	265	2745	2678	6	2267	172	306	239	717
channel_505_read_345	345	7475	7578	4429	6633	308	534	637	1479
channel_308_read_98	98	4887	5483	5836	4082	425	380	976	1781
channel_487_read_108	108	6729	6511	40	5866	273	590	372	1235
channel_378_read_39	39	8308	8076	3357	6963	521	824	592	1937
channel_253_read_101	101	372	348	7629	270	43	59	35	137
channel_370_read_188	188	3908	3628	771	3143	234	531	251	1016
channel_253_read_102	102	7944	8236	39478	6474	722	748	1040	2510
channel_308_read_91	91	523	637	350	446	41	36	150	227
channel_475_read_177	177	1371	1337	46	1175	68	128	94	290
channel_487_read_100	100	5079	5073	17	4337	284	458	452	1194
channel_378_read_31	31	5746	5609	99	4854	345	547	410	1302
channel_469_read_168	168	4205	4069	36	3570	210	425	289	924
channel_201_read_139	139	1070	1108	5156	841	105	124	162	391
channel_34_read_15	15	3067	3137	174	2605	196	266	336	798
channel_137_read_65	65	5031	5063	4336	4191	352	488	520	1360
channel_452_read_17	17	1125	1299	1568	955	108	62	236	406
channel_387_read_144	144	252	262	9035	198	32	22	32	86
channel_346_read_75	75	2167	2151	17	1858	114	195	179	488
channel_426_read_151	151	2821	2706	4	2350	164	307	192	663
channel_445_read_170	170	539	700	10189	495	31	13	174	218
channel_327_read_83	83	8101	8056	1524	6674	587	840	795	2222
channel_174_read_141	141	7825	7477	35	6679	387	759	411	1557
channel_489_read_88	88	1742	1694	853	1432	139	171	123	433
channel_350_read_21	21	9143	8676	55	7599	532	1012	545	2089
channel_39_read_178	178	391	431	2168	312	41	38	78	157
channel_270_read_13	13	731	751	1051	609	49	73	93	215
channel_461_read_162	162	8399	7857	107	6817	533	1049	507	2089
channel_48_read_25	25	7140	7102	1031	5954	466	720	682	1868
channel_274_read_227	227	4347	4164	44	3673	243	431	248	922
channel_426_read_124	124	2442	2366	38	2079	131	232	156	519
channel_393_read_126	126	63	57	12577	51	4	8	2	14
channel_419_read_86	86	135	128	8641	108	9	18	11	38
channel_46_read_219	219	2655	2501	112	2176	143	336	182	661
channel_390_read_129	129	409	383	2437	300	42	67	41	150
channel_50_read_64	64	4940	4988	2797	4081	390	469	517	1376
channel_92_read_124	124	2320	2250	15	1887	152	281	211	644
channel_137_read_123	123	88	83	6294	71	7	10	5	22
channel_138_read_29	29	550	524	3866	403	56	91	65	212
channel_390_read_126	126	3923	3862	19	3259	250	414	353	1017
channel_404_read_41	41	251	237	1282	200	18	33	19	70
channel_374_read_104	104	9141	8883	2711	7407	696	1038	780	2514
channel_398_read_184	184	3935	3758	127	3338	178	419	242	839
channel_374_read_100	100	113	126	7629	96	11	6	19	36
channel_209_read_48	48	1036	1168	7662	848	103	85	217	405
channel_292_read_63	63	3134	3238	22	2632	225	277	381	883
channel_389_read_41	41	10262	10081	51	8454	704	1104	923	2731
channel_46_read_81	81	8998	9123	663	7332	726	940	1065	2731
channel_195_read_151	151	4160	4107	1648	3292	334	534	481	1349
channel_370_read_99	99	12931	12305	43	10659	738	1534	908	3180
channel_89_read_8	8	161	178	8361	134	14	13	30	57
channel_150_read_16	16	1650	1604	2724	1306	145	199	153	497
channel_479_read_180	180	2603	2778	1746	2239	184	180	355	719
channel_301_read_104	104	13185	12960	26	11359	667	1159	934	2760
channel_301_read_107	107	6676	7255	4559	5726	477	473	1052	2002
channel_104_read_54	54	4909	4638	5	4069	263	577	306	1146
channel_478_read_141	141	4166	4419	2770	3470	331	365	618	1314
channel_104_read_59	59	6702	6341	3	5661	333	708	347	1388
channel_195_read_258	258	2177	2142	932	1758	165	254	219	638
channel_263_read_18	18	8185	7876	6	6721	543	921	612	2076
channel_498_read_72	72	4298	4238	97	3426	368	504	444	1316
channel_210_read_185	185	3011	2826	1197	2381	219	411	226	856
channel_482_read_117	117	2300	2154	30	1958	90	252	106	448
channel_381_read_101	101	2454	2451	33	2165	112	177	174	463
channel_432_read_10	10	10544	10099	2874	8215	878	1451	1006	3335
channel_381_read_103	103	1292	1473	834	1117	97	78	259	434
channel_466_read_3	3	7155	7131	24	6162	381	612	588	1581
channel_301_read_192	192	6653	6504	1460	5792	283	578	429	1290
channel_104_read_51	51	4069	3921	370	3369	258	442	294	994
channel_135_read_54	54	184	165	1213	136	17	31	12	60
channel_381_read_65	65	3677	3820	4132	3120	250	307	450	1007
channel_467_read_91	91	6973	7418	96	6227	349	397	842	1588
channel_193_read_122	122	570	581	87	471	37	62	73	172
channel_467_read_96	96	3250	3224	28	2901	110	239	213	562
channel_275_read_133	133	374	346	6978	274	28	72	44	144
channel_489_read_235	235	2162	2058	11	1806	107	249	145	501
channel_381_read_69	69	3585	3511	17	3139	166	280	206	652
channel_157_read_60	60	3161	3128	649	2536	282	343	310	935
channel_497_read_77	77	2637	2601	32	2198	178	261	225	664
channel_301_read_174	174	1873	1843	100	1635	89	149	119	357
channel_61_read_43	43	5398	5360	3926	4407	451	540	502	1493
channel_487_read_90	90	7831	8620	2959	6847	540	444	1233	2217
channel_472_read_26	26	7181	6846	133	5886	456	839	504	1799
channel_308_read_50	50	3104	3253	642	2626	240	238	387	865
channel_480_read_230	230	5881	5713	13	5097	278	506	338	1122
channel_174_read_219	219	2795	3085	392	2367	216	212	502	930
channel_52_read_16	16	6445	6005	3755	5088	446	911	471	1828
channel_401_read_125	125	5244	5364	4811	4230	446	568	688	1702
channel_478_read_62	62	6120	6033	9	5185	342	593	506	1441
channel_195_read_269	269	6867	6380	12	5748	307	812	325	1444
channel_451_read_131	131	6229	6270	4350	5139	479	611	652	1742
channel_3_read_67	67	3548	3758	291	2915	297	336	546	1179
channel_382_read_31	31	923	965	8864	773	63	87	129	279
channel_475_read_40	40	328	342	3732	260	34	34	48	116
channel_419_read_128	128	2884	2817	21	2430	161	293	226	680
channel_406_read_251	251	3417	3454	233	2861	254	302	339	895
channel_445_read_272	272	6096	6054	22	5315	279	502	460	1241
channel_373_read_241	241	4130	3982	91	3430	261	439	291	991
channel_174_read_8	8	180	209	6271	149	14	17	46	77
channel_268_read_258	258	3446	3175	1384	2731	237	478	207	922
channel_59_read_34	34	4025	3916	173	3291	287	447	338	1072
channel_406_read_66	66	217	215	21619	171	22	24	22	68
channel_18_read_56	56	8928	8914	300	7542	585	801	787	2173
channel_355_read_169	169	1303	1252	53	1096	71	136	85	292
channel_475_read_213	213	134	147	1683	114	10	10	23	43
channel_403_read_251	251	4140	4087	22	3455	268	417	364	1049
channel_275_read_158	158	6587	6424	12	5456	422	709	546	1677
channel_35_read_99	99	2864	3121	4464	2375	263	226	483	972
channel_130_read_129	129	8334	8169	89	7262	351	721	556	1628
channel_338_read_156	156	2015	1938	1971	1547	174	294	217	685
channel_445_read_226	226	2686	2710	129	2375	132	179	203	514
channel_158_read_94	94	4844	4896	71	3970	412	462	514	1388
channel_358_read_28	28	1934	2054	3215	1515	214	205	325	744
channel_274_read_179	179	6384	6399	2008	5328	435	621	636	1692
channel_92_read_95	95	3684	3567	59	3018	235	431	314	980
channel_503_read_177	177	1471	1462	50	1253	81	137	128	346
channel_330_read_192	192	986	927	38	811	48	127	68	243
channel_308_read_104	104	7006	8009	4746	6034	534	438	1441	2413
channel_138_read_96	96	644	720	3906	516	75	53	129	257
channel_386_read_121	121	3132	3213	5332	2500	303	329	410	1042
channel_253_read_58	58	2146	2326	988	1779	177	190	370	737
channel_39_read_49	49	5508	5531	1563	4503	436	569	592	1597
channel_194_read_16	16	2421	2438	57	1963	203	255	272	730
channel_279_read_74	74	1448	1520	3432	1265	86	97	169	352
channel_476_read_159	159	1584	1408	1335	1220	103	261	85	449
channel_330_read_286	286	4454	4434	42	3746	295	413	393	1101
channel_230_read_135	135	956	979	1744	795	66	95	118	279
channel_248_read_119	119	1970	1907	59	1674	94	202	139	435
channel_361_read_66	66	289	312	7946	230	26	33	56	115
channel_356_read_59	59	7182	7071	5	6120	381	681	570	1632
channel_330_read_125	125	4240	3952	31	3388	283	569	281	1133
channel_2_read_104	104	4769	4559	71	3886	299	584	374	1257
channel_503_read_189	189	1687	1989	1456	1458	134	95	397	626
channel_396_read_107	107	7215	7046	1479	6209	358	648	479	1485
channel_330_read_288	288	4990	4719	49	4223	207	560	289	1056
channel_445_read_24	24	9029	8818	23	7771	447	811	600	1858
channel_292_read_179	179	1000	1061	647	832	81	87	148	316
channel_55_read_219	219	9250	9180	1608	7487	771	992	922	2685
channel_366_read_61	61	2126	2202	65	1842	121	163	239	523
channel_61_read_34	34	6718	6515	122	5460	459	799	596	1854
channel_211_read_35	35	2718	2719	17	2220	221	277	278	776
channel_283_read_37	37	3720	4052	178	3221	270	229	561	1060
channel_289_read_90	90	5043	4823	89	4208	289	546	326	1161
channel_90_read_17	17	5282	5067	104	4501	255	526	311	1092
channel_353_read_9	9	3894	3857	124	3174	290	430	393	1113
channel_366_read_69	69	3432	3291	17	2898	188	346	205	739
channel_490_read_36	36	2538	2650	6576	2001	247	290	402	939
channel_55_read_135	135	2901	2785	44	2414	184	303	187	674
channel_148_read_169	169	3685	3629	3066	3024	245	416	360	1021
channel_441_read_17	17	8650	8488	12	7080	678	892	730	2300
channel_390_read_164	164	8289	9182	220	7137	565	587	1480	2632
channel_311_read_124	124	6040	5967	5684	5023	408	609	536	1553
channel_63_read_198	198	1738	1884	420	1394	160	184	330	674
channel_226_read_153	153	7637	7392	2390	6250	518	869	624	2011
channel_311_read_129	129	2638	2695	1497	2291	167	180	237	584
channel_30_read_40	40	7355	7747	14153	6079	609	667	1059	2335
channel_148_read_165	165	9342	8958	3	7796	508	1038	654	2200
channel_440_read_124	124	4193	3974	20	3374	293	526	307	1126
channel_47_read_103	103	1503	1512	2608	1167	162	174	183	519
channel_370_read_146	146	3946	3942	2661	3227	271	448	444	1163
channel_298_read_117	117	7256	7021	16	6118	403	735	500	1638
channel_404_read_31	31	1948	1894	270	1567	141	240	186	567
channel_218_read_69	69	12688	12307	154	10553	812	1323	942	3077
channel_417_read_25	25	2800	2790	2603	2179	280	341	331	952
channel_480_read_133	133	4585	4468	49	3815	273	497	380	1150
channel_275_read_134	134	6128	5833	1302	4851	459	818	523	1800
channel_46_read_13	13	6177	6007	1795	5050	431	696	526	1653
channel_253_read_118	118	5216	4957	1752	4331	322	563	304	1189
channel_42_read_273	273	1728	1778	94	1432	136	160	210	506
channel_365_read_81	81	1297	1201	65	1060	90	147	51	288
channel_59_read_108	108	182	210	8323	150	22	10	38	70
channel_42_read_276	276	1405	1542	708	1158	130	117	254	501
channel_63_read_294	294	2720	2893	35	2188	277	255	428	960
channel_253_read_116	116	3564	3346	612	2785	277	502	284	1063
channel_131_read_9	9	1342	1382	20	1121	104	117	157	378
channel_46_read_91	91	1386	1419	1280	1084	151	151	184	486
channel_50_read_28	28	1272	1285	838	1031	126	115	128	369
channel_4_read_14	14	9750	9270	132	8086	570	1094	614	2278
channel_309_read_175	175	558	570	1945	474	36	48	60	144
channel_477_read_124	124	6108	5804	35	4905	431	772	468	1671
channel_477_read_123	123	100	113	8188	86	8	6	19	33
channel_89_read_72	72	3436	3273	66	2822	241	373	210	824
channel_445_read_228	228	2142	2035	16	1816	109	217	110	436
channel_4_read_13	13	815	806	1190	671	64	80	71	215
channel_311_read_71	71	4154	4123	2884	3230	376	548	517	1441
channel_314_read_40	40	5545	5347	2508	4581	388	576	378	1342
channel_378_read_14	14	3837	3681	2820	3205	205	427	271	903
channel_505_read_276	276	5594	5186	11	4678	261	655	247	1163
channel_451_read_36	36	2592	2548	5769	2137	176	279	235	690
channel_400_read_341	341	3988	4007	64	3255	304	429	448	1181
channel_480_read_92	92	44	42	14528	39	1	4	2	7
channel_498_read_116	116	3772	3668	93	3119	243	410	306	959
channel_154_read_28	28	4359	4296	45	3686	270	403	340	1013
channel_464_read_266	266	2774	2729	14	2308	177	289	244	710
channel_432_read_160	160	1352	1460	7121	1102	141	109	217	467
channel_174_read_154	154	6900	6502	277	5813	329	758	360	1447
channel_346_read_20	20	2692	2841	1187	2350	161	181	330	672
channel_466_read_62	62	13109	12395	306	10479	915	1715	1001	3631
channel_489_read_9	9	3375	3175	3087	2775	186	414	214	814
channel_143_read_97	97	6026	6016	2720	4785	576	665	655	1896
channel_432_read_168	168	991	959	1338	827	73	91	59	223
channel_268_read_165	165	751	730	2559	589	60	102	81	243
channel_224_read_18	18	606	631	7310	463	78	65	90	233
channel_431_read_82	82	5074	4903	4591	4259	299	516	345	1160
channel_201_read_266	266	2134	2008	533	1787	101	246	120	467
channel_426_read_110	110	7789	7758	11	6708	416	665	634	1715
channel_183_read_43	43	2401	2271	116	1972	153	276	146	575
channel_464_read_297	297	3638	3572	838	2942	271	425	359	1055
channel_46_read_23	23	198	208	3629	158	23	17	27	67
channel_156_read_143	143	3253	2932	3404	2428	230	595	274	1099
channel_230_read_12	12	3036	2855	4743	2362	242	432	251	925
channel_406_read_139	139	3611	3386	41	2842	282	487	262	1031
channel_18_read_35	35	10349	10121	19	8601	667	1081	853	2601
channel_285_read_74	74	9364	9311	4090	7639	701	1024	971	2696
channel_46_read_227	227	2889	2840	69	2437	194	258	209	661
channel_275_read_272	272	6142	5925	69	5240	310	592	375	1277
channel_275_read_270	270	2415	2299	10	2126	70	219	103	392
channel_469_read_195	195	1970	1694	3179	1460	131	379	103	613
channel_275_read_171	171	2022	2018	66	1717	129	176	172	477
channel_338_read_177	177	4657	4436	1531	3807	299	551	330	1180
channel_57_read_24	24	5543	5452	15	4666	348	529	438	1315
channel_35_read_53	53	4586	4487	68	3630	398	558	459	1415
channel_61_read_47	47	7944	8634	5396	6611	677	656	1346	2679
channel_391_read_151	151	3171	3023	84	2505	247	419	271	937
channel_230_read_42	42	194	191	13899	149	21	24	21	66
channel_354_read_26	26	3499	3629	36	2918	266	315	445	1026
channel_354_read_32	32	13610	13145	62	11806	595	1209	744	2548
channel_130_read_96	96	2641	2554	56	2198	162	281	194	637
channel_472_read_62	62	3699	3793	10626	3029	359	311	405	1075
channel_354_read_37	37	6878	6691	7	5844	370	664	477	1511
channel_507_read_153	153	4781	4463	5	3908	290	583	265	1138
channel_314_read_204	204	2656	2516	84	2201	152	303	163	618
channel_428_read_37	37	8211	7831	13	6970	421	820	440	1681
channel_394_read_172	172	4854	4627	54	3811	401	642	415	1458
channel_174_read_212	212	2255	2485	2122	1944	165	146	376	687
channel_223_read_98	98	215	203	29273	161	22	32	20	74
channel_55_read_23	23	6929	6923	131	5815	455	659	653	1767
channel_386_read_78	78	6203	6479	69	5047	571	585	861	2017
channel_338_read_22	22	5654	6760	1739	4975	420	259	1365	2044
channel_471_read_124	124	5777	5857	3273	4524	595	658	738	1991
channel_354_read_220	220	5318	5303	229	4573	292	453	438	1183
channel_386_read_71	71	3641	3686	2641	3021	272	348	393	1013
