query	read_type	read_len	align_len	unalign_len	matches	mismatches	insertions	deletions	tot_errors
channel_34_read_222	222	1446	1851	1009	1114	296	36	441	773
channel_34_read_220	220	5063	6105	3690	3666	1204	193	1235	2632
channel_434_read_33	33	12271	11671	77	9254	1825	1192	592	3609
channel_400_read_9	9	4548	4617	56	3689	614	245	314	1173
channel_400_read_4	4	6149	6186	4	5106	702	341	378	1421
channel_400_read_6	6	5051	4992	105	4156	529	366	307	1202
channel_400_read_7	7	9970	10180	72	8060	1298	612	822	2732
channel_400_read_1	1	12994	14748	257	9981	2383	630	2384	5397
channel_400_read_2	2	3714	3820	100	3057	456	201	307	964
channel_494_read_39	39	9112	9158	31	7723	846	543	589	1978
channel_494_read_38	38	7944	8338	50	6360	1136	448	842	2426
channel_129_read_162	162	3003	3085	8	2422	395	186	268	849
channel_458_read_98	98	8346	8429	36	6880	974	492	575	2041
channel_494_read_33	33	14115	14019	3	11903	1286	926	830	3042
channel_494_read_31	31	9952	10080	12	8351	996	605	733	2334
channel_494_read_30	30	5991	7486	5803	4701	1117	173	1668	2958
channel_458_read_91	91	3626	3658	16	2717	622	287	319	1228
channel_320_read_6	6	8312	8670	27	6727	1116	469	827	2412
channel_458_read_93	93	4903	5027	196	4138	524	241	365	1130
channel_458_read_92	92	8390	8347	153	6582	1174	634	591	2399
channel_338_read_58	58	10094	11436	2276	7070	2494	530	1872	4896
channel_338_read_59	59	10800	12060	36	8720	1692	388	1648	3728
channel_301_read_197	197	6319	6727	29	4830	1112	377	785	2274
channel_338_read_56	56	7562	8656	58	5983	1315	264	1358	2937
channel_338_read_57	57	4458	5036	135	3328	877	253	831	1961
channel_301_read_192	192	8089	7866	24	6865	631	593	370	1594
channel_338_read_51	51	5003	6275	133	3877	960	166	1438	2564
channel_338_read_52	52	669	836	2548	523	127	19	186	332
channel_330_read_258	258	4247	4244	29	3562	430	255	252	937
channel_283_read_153	153	1887	2024	27	1571	232	84	221	537
channel_476_read_208	208	2833	2895	494	2117	479	237	299	1015
channel_479_read_75	75	7127	6879	37	5678	863	586	338	1787
channel_394_read_222	222	1233	1459	1384	925	248	60	286	594
channel_405_read_120	120	11999	13756	85	8431	3026	542	2299	5867
channel_283_read_151	151	3507	4081	17	2853	540	114	688	1342
channel_319_read_109	109	4149	4327	36	2948	919	282	460	1661
channel_472_read_20	20	4963	4959	56	3854	723	386	382	1491
channel_472_read_21	21	11123	11150	52	9084	1258	781	808	2847
channel_472_read_23	23	9044	9289	2	7223	1289	532	777	2598
channel_472_read_24	24	7785	7781	4	6375	894	516	512	1922
channel_472_read_26	26	7259	6912	55	5787	808	664	317	1789
channel_378_read_73	73	2196	2243	15	1723	330	143	190	663
channel_472_read_28	28	3231	3221	49	2611	401	219	209	829
channel_472_read_29	29	4499	5376	2294	3494	815	190	1067	2072
channel_479_read_71	71	4433	4754	25	3045	1031	357	678	2066
channel_406_read_224	224	13774	13683	2	11198	1639	937	846	3422
channel_400_read_313	313	7255	6890	4	5398	1102	755	390	2247
channel_406_read_222	222	10497	10135	9	8277	1306	914	552	2772
channel_400_read_311	311	9409	9219	183	6817	1660	932	742	3334
channel_406_read_228	228	5014	4895	6	4155	500	359	240	1099
channel_400_read_319	319	5296	5395	114	4196	703	397	496	1596
channel_275_read_25	25	12398	12704	41	10251	1405	742	1048	3195
channel_275_read_27	27	10964	10609	38	8484	1489	991	636	3116
channel_275_read_26	26	3353	3336	87	2757	366	230	213	809
channel_275_read_23	23	2356	2439	7	1996	241	119	202	562
channel_451_read_86	86	5838	5774	56	4711	688	439	375	1502
channel_177_read_3	3	6240	6715	2497	4147	1651	442	917	3010
channel_451_read_84	84	2037	1928	44	1553	274	210	101	585
channel_451_read_83	83	8203	8441	20	6890	861	452	690	2003
channel_275_read_28	28	20780	20747	52	17230	2140	1410	1377	4927
channel_451_read_80	80	11448	11667	51	8855	1781	812	1031	3624
channel_330_read_231	231	2999	3189	9	2219	572	208	398	1178
channel_12_read_126	126	8560	9200	57	5969	1994	597	1237	3828
channel_330_read_237	237	6004	6168	121	4618	977	409	573	1959
channel_12_read_120	120	1101	1125	265	782	227	92	116	435
channel_12_read_123	123	8551	8358	137	6568	1257	726	533	2516
channel_330_read_238	238	1513	1448	4002	994	335	184	119	638
channel_12_read_128	128	1756	2183	2087	1362	335	59	486	880
channel_274_read_173	173	6882	7236	48	5708	860	314	668	1842
channel_274_read_171	171	4869	5140	25	3916	697	256	527	1480
channel_290_read_169	169	13105	12861	82	11091	1153	861	617	2631
channel_274_read_176	176	4770	4773	22	3990	522	258	261	1041
channel_434_read_59	59	1320	1318	133	1087	135	98	96	329
channel_503_read_270	270	3377	3678	5945	2419	764	194	495	1453
channel_434_read_56	56	5879	6039	24	4745	750	384	544	1678
channel_274_read_179	179	8276	8311	116	6390	1271	615	650	2536
channel_434_read_54	54	10599	11550	36	8298	1737	564	1515	3816
channel_434_read_53	53	3663	3772	121	2881	524	258	367	1149
channel_421_read_53	53	1749	1656	5389	1119	387	243	150	780
channel_462_read_6	6	8263	8425	52	6694	1096	473	635	2204
channel_395_read_181	181	838	1000	4610	634	171	33	195	399
channel_18_read_97	97	8724	8626	5	7173	915	636	538	2089
channel_466_read_13	13	2970	3205	771	2239	575	156	391	1122
channel_22_read_39	39	10889	11312	12	8465	1742	682	1105	3529
channel_46_read_164	164	3029	3055	45	2163	605	261	287	1153
channel_402_read_12	12	11288	11989	71	9171	1575	542	1243	3360
channel_402_read_14	14	8948	9337	47	7282	1205	461	850	2516
channel_402_read_15	15	11505	12594	142	8919	2064	522	1611	4197
channel_402_read_17	17	2673	2821	39	2156	387	130	278	795
channel_421_read_59	59	8940	8615	136	6130	1856	954	629	3439
channel_42_read_166	166	6456	6328	43	4853	1028	575	447	2050
channel_311_read_123	123	6915	6955	55	5438	934	543	583	2060
channel_311_read_120	120	4843	5068	44	3810	755	278	503	1536
channel_484_read_33	33	16506	16075	9	13608	1665	1233	802	3700
channel_311_read_126	126	6755	6928	20	4926	1344	485	658	2487
channel_311_read_127	127	4684	4809	140	3769	642	273	398	1313
channel_311_read_124	124	11708	11446	16	9409	1383	916	654	2953
channel_484_read_37	37	11556	11939	122	9317	1517	722	1105	3344
channel_484_read_39	39	10302	11014	68	8404	1359	539	1251	3149
channel_311_read_128	128	10715	10609	120	8150	1694	871	765	3330
channel_311_read_129	129	4099	4158	36	3335	537	227	286	1050
channel_458_read_31	31	4050	4196	24	3348	512	190	336	1038
channel_505_read_0	0	6668	6921	28	5448	830	390	643	1863
channel_505_read_1	1	4718	4647	40	3871	498	349	278	1125
channel_505_read_2	2	10530	10645	94	8856	1043	631	746	2420
channel_289_read_2	2	11595	11707	6	9532	1343	720	832	2895
channel_505_read_4	4	2660	2645	27	1780	621	259	244	1124
channel_505_read_5	5	7589	7636	43	6421	705	463	510	1678
channel_505_read_6	6	7211	6853	6	5972	608	631	273	1512
channel_505_read_7	7	8099	8021	32	6326	1195	578	500	2273
channel_137_read_24	24	2310	2575	341	1618	565	127	392	1084
channel_289_read_5	5	11367	11567	4	9266	1392	709	909	3010
channel_490_read_105	105	10340	10735	75	7477	2074	789	1184	4047
channel_137_read_20	20	3252	3444	47	2544	543	165	357	1065
channel_137_read_21	21	11504	12130	2693	8924	1913	667	1293	3873
channel_137_read_23	23	3629	3902	72	2917	548	164	437	1149
channel_427_read_48	48	4645	4986	61	3272	1047	326	667	2040
channel_42_read_279	279	4876	5205	60	4139	497	240	569	1306
channel_490_read_6	6	4940	5620	48	3581	1138	221	901	2260
channel_458_read_35	35	2334	2383	121	1749	418	167	216	801
channel_472_read_108	108	7302	7539	4	5960	937	405	642	1984
channel_427_read_40	40	10786	11338	13	8869	1346	571	1123	3040
channel_42_read_271	271	1633	1635	243	1131	338	164	166	668
channel_427_read_43	43	3125	3132	39	2487	398	240	247	885
channel_427_read_44	44	7423	7698	57	6004	965	454	729	2148
channel_42_read_275	275	1980	2110	25	1504	376	100	230	706
channel_427_read_46	46	12740	12490	34	10557	1253	930	680	2863
channel_42_read_277	277	533	568	355	406	96	31	66	193
channel_309_read_269	269	3483	4297	168	2796	582	105	919	1606
channel_451_read_8	8	4814	4993	85	3988	609	217	396	1222
channel_309_read_91	91	1589	1516	82	1096	323	170	97	590
channel_464_read_269	269	6679	7000	20	5254	1058	367	688	2113
channel_398_read_124	124	4346	4206	40	3163	755	428	288	1471
channel_464_read_260	260	10437	11050	46	7741	1989	707	1320	4016
channel_464_read_261	261	5151	5279	86	3960	848	343	471	1662
channel_314_read_128	128	8287	8768	79	6493	1333	461	942	2736
channel_464_read_266	266	2777	2732	11	2258	292	227	182	701
channel_466_read_67	67	1849	2017	2687	1381	351	117	285	753
channel_143_read_91	91	11815	11275	13	9366	1367	1082	542	2991
channel_466_read_65	65	3382	3228	14	2649	395	338	184	917
channel_466_read_64	64	2738	2783	43	1998	506	234	279	1019
channel_466_read_62	62	13399	12667	16	10356	1670	1373	641	3684
channel_143_read_97	97	7308	7282	1438	5572	1190	546	520	2256
channel_143_read_98	98	6097	5931	38	4063	1397	637	471	2505
channel_398_read_121	121	7336	7579	405	5528	1315	493	736	2544
channel_221_read_14	14	8585	8760	21	6960	1100	525	700	2325
channel_466_read_68	68	11763	11667	72	9359	1445	959	863	3267
channel_48_read_71	71	8107	8780	7	6435	1232	440	1113	2785
channel_48_read_70	70	8669	9528	247	6767	1465	437	1296	3198
channel_398_read_152	152	11949	11819	162	7791	2848	1310	1180	5338
channel_48_read_72	72	16712	18413	767	12810	2964	938	2639	6541
channel_398_read_154	154	6735	6836	17	5191	1043	501	602	2146
channel_48_read_74	74	1925	2147	26	1415	406	104	326	836
channel_472_read_143	143	8780	9574	318	6050	2212	518	1312	4042
channel_48_read_79	79	5667	5612	11	4493	735	439	384	1558
channel_248_read_117	117	7635	7247	64	5469	1353	813	425	2591
channel_293_read_59	59	11300	11106	31	9666	923	711	517	2151
channel_132_read_52	52	10079	10255	87	7650	1723	706	882	3311
channel_132_read_53	53	2115	2162	125	1547	372	196	243	811
channel_132_read_54	54	2235	2214	37	1778	276	181	160	617
channel_132_read_56	56	10379	9943	346	7490	1844	1045	609	3498
channel_132_read_59	59	7126	7393	33	5423	1198	505	772	2475
channel_327_read_21	21	7311	7221	92	5872	843	596	506	1945
channel_472_read_147	147	5507	5762	11	4111	1028	368	623	2019
channel_195_read_209	209	2185	2310	63	1696	366	123	248	737
channel_274_read_94	94	3870	4087	47	3030	626	214	431	1271
channel_48_read_41	41	9447	8937	67	7075	1434	938	428	2800
channel_274_read_99	99	5800	5903	211	4356	995	449	552	1996
channel_472_read_145	145	5827	6030	74	4321	1080	426	629	2135
channel_195_read_201	201	10068	9198	38	6569	2031	1468	598	4097
channel_195_read_202	202	3453	3381	11	2626	495	332	260	1087
channel_31_read_22	22	2766	2910	58	2140	467	159	303	929
channel_17_read_39	39	12229	12996	214	9360	2077	792	1559	4428
channel_17_read_38	38	2741	2871	10	2119	451	171	301	923
channel_165_read_36	36	3614	4225	94	3009	493	112	723	1328
channel_17_read_37	37	7593	8066	23	6036	1138	419	892	2449
channel_165_read_35	35	3283	3584	14	2596	524	163	464	1151
channel_165_read_32	32	6356	6162	5	5232	631	493	299	1423
channel_165_read_33	33	11188	11434	47	9663	931	594	840	2365
channel_165_read_30	30	16355	15715	8	13669	1445	1241	601	3287
channel_17_read_32	32	6176	6754	97	4696	1159	321	899	2379
channel_391_read_79	79	6876	7907	570	5805	855	216	1247	2318
channel_472_read_149	149	1577	1456	6282	976	370	231	110	711
channel_195_read_260	260	3520	3476	15	3058	238	224	180	642
channel_391_read_70	70	8065	8662	106	6557	1095	413	1010	2518
channel_391_read_74	74	4166	5412	1024	3350	718	98	1344	2160
channel_391_read_76	76	7739	8387	20	6131	1213	395	1043	2651
channel_346_read_109	109	1702	1648	108	1303	256	143	89	488
channel_327_read_23	23	7965	8053	43	6591	893	481	569	1943
channel_366_read_64	64	4080	4969	340	3278	677	125	1014	1816
channel_321_read_61	61	428	575	7657	346	79	3	150	232
channel_440_read_31	31	3464	3511	58	2794	459	211	258	928
channel_321_read_69	69	725	974	4994	603	108	14	263	385
channel_479_read_143	143	2625	2651	13	2006	440	179	205	824
channel_479_read_142	142	4117	4040	180	3066	696	355	278	1329
channel_253_read_18	18	12546	12478	9	10375	1322	849	781	2952
channel_327_read_22	22	7894	7935	23	6112	1189	593	634	2416
channel_479_read_144	144	6881	7211	51	5594	929	358	688	1975
channel_138_read_107	107	6861	7531	1508	4967	1526	368	1038	2932
channel_253_read_15	15	8460	8471	7	6808	1067	585	596	2248
channel_253_read_16	16	2559	2792	53	1797	600	162	395	1157
channel_479_read_148	148	9421	9307	473	5994	2456	971	857	4284
channel_415_read_70	70	5992	6020	900	3942	1478	572	600	2650
channel_138_read_101	101	9996	9781	81	6800	2106	1090	875	4071
channel_138_read_100	100	9520	9836	29	7339	1531	650	966	3147
channel_294_read_22	22	5105	5164	46	3742	966	397	456	1819
channel_294_read_21	21	4041	4186	109	3194	634	213	358	1205
channel_464_read_54	54	3510	3280	42	2805	359	346	116	821
channel_294_read_27	27	9289	9204	36	7670	1002	617	532	2151
channel_464_read_56	56	8298	7976	34	6344	1158	796	474	2428
channel_294_read_25	25	3645	4619	726	3013	521	111	1085	1717
channel_382_read_154	154	6584	6405	24	5349	722	513	334	1569
channel_34_read_131	131	3930	3906	10	2566	964	400	376	1740
channel_416_read_150	150	3098	3153	34	2097	723	278	333	1334
channel_489_read_76	76	5816	6204	1395	4007	1406	403	791	2600
channel_31_read_67	67	6850	7431	49	5189	1250	411	992	2653
channel_31_read_64	64	13283	14638	44	10231	2338	714	2069	5121
channel_398_read_196	196	3596	3636	44	2819	535	242	282	1059
channel_31_read_63	63	6657	6989	1373	4822	1312	523	855	2690
channel_440_read_39	39	1401	1395	267	1050	227	124	118	469
channel_476_read_216	216	7818	7554	30	6177	949	692	428	2069
channel_476_read_214	214	4887	4521	1103	3187	1043	657	291	1991
channel_476_read_215	215	9168	9089	21	7329	1120	719	640	2479
channel_476_read_212	212	576	601	2358	404	136	36	61	233
channel_151_read_15	15	14188	14224	16	11508	1704	976	1012	3692
channel_174_read_3	3	18860	18302	50	14788	2518	1554	996	5068
channel_151_read_17	17	6224	6236	63	4979	830	415	427	1672
channel_151_read_16	16	6597	6811	71	5380	832	385	599	1816
channel_151_read_10	10	4508	4516	6	3516	652	340	348	1340
channel_151_read_13	13	8611	8696	68	6978	1093	540	625	2258
channel_194_read_61	61	2996	3154	4070	2433	412	151	309	872
channel_194_read_63	63	1714	1726	45	1301	296	117	129	542
channel_194_read_62	62	7310	7454	66	5596	1199	515	659	2373
channel_2_read_136	136	2444	2120	2342	1527	498	419	95	1012
channel_248_read_119	119	1970	1907	59	1635	177	158	95	430
channel_19_read_84	84	3312	3266	56	2545	497	270	224	991
channel_2_read_135	135	1458	1415	270	985	305	168	125	598
channel_2_read_132	132	3641	3951	28	3015	487	139	449	1075
channel_2_read_130	130	2903	2955	33	2296	419	188	240	847
channel_330_read_162	162	1464	1358	1231	967	312	185	79	576
channel_19_read_88	88	2483	2802	1419	1844	515	124	443	1082
channel_2_read_139	139	1920	1945	53	1557	250	113	138	501
channel_154_read_78	78	6325	6361	28	5089	818	418	454	1690
channel_298_read_8	8	659	802	4749	489	156	14	157	327
channel_55_read_5	5	10891	11230	32	8926	1380	585	924	2889
channel_319_read_185	185	6841	7040	21	5552	927	362	561	1850
channel_55_read_7	7	11644	11994	61	9543	1435	666	1016	3117
channel_319_read_180	180	9416	9770	16	7355	1479	582	936	2997
channel_230_read_29	29	18033	18301	46	15002	1991	1040	1308	4339
channel_55_read_3	3	9531	9909	125	7776	1256	499	877	2632
channel_230_read_26	26	2930	2925	22	2357	390	183	178	751
channel_54_read_168	168	5547	5578	64	3986	1114	447	478	2039
channel_230_read_21	21	10721	10815	16	8839	1249	633	727	2609
channel_230_read_22	22	5268	5063	36	3716	997	555	350	1902
channel_89_read_11	11	6961	7306	6	5373	1222	366	711	2299
channel_403_read_289	289	2528	2721	37	2080	319	129	322	770
channel_308_read_81	81	3242	3412	21	2681	401	160	330	891
channel_308_read_86	86	2503	2645	0	2106	263	134	276	673
channel_495_read_68	68	9266	8888	41	7576	946	744	366	2056
channel_496_read_5	5	1703	1699	289	1298	279	126	122	527
channel_495_read_65	65	3403	3013	3355	2129	723	551	161	1435
channel_308_read_88	88	1326	1569	36	1097	188	41	284	513
channel_495_read_66	66	13694	14402	37	9362	3298	1034	1742	6074
channel_495_read_61	61	3498	3489	13	2774	451	273	264	988
channel_495_read_60	60	6437	6471	53	5214	778	445	479	1702
channel_495_read_63	63	10893	10765	88	8727	1341	825	697	2863
channel_309_read_216	216	5586	5074	11	4299	624	663	151	1438
channel_92_read_128	128	5077	4878	127	3260	1211	606	407	2224
channel_92_read_125	125	1788	1923	65	1371	304	113	248	665
channel_156_read_102	102	10452	10472	17	9046	809	597	617	2023
channel_92_read_127	127	17391	16438	17	13192	2401	1798	845	5044
channel_92_read_121	121	1894	1942	31	1421	318	155	203	676
channel_158_read_113	113	4877	4905	161	3700	785	392	420	1597
channel_4_read_25	25	8752	9824	142	7395	1033	324	1396	2753
channel_400_read_45	45	3466	3457	151	2753	486	227	218	931
channel_4_read_26	26	7973	8712	31	6087	1421	465	1204	3090
channel_4_read_21	21	4823	5727	887	3866	809	148	1052	2009
channel_4_read_20	20	2733	2956	51	2139	446	148	371	965
channel_4_read_23	23	1784	1947	23	1490	222	72	235	529
channel_301_read_42	42	1635	1531	19	1335	138	162	58	358
channel_463_read_117	117	13978	14599	17	10630	2369	979	1600	4948
channel_463_read_116	116	5286	5512	8	3807	1108	371	597	2076
channel_478_read_101	101	2577	2445	32	1830	457	290	158	905
channel_195_read_340	340	5944	6001	79	4956	621	367	424	1412
channel_472_read_306	306	2826	2948	447	2190	431	205	327	963
channel_478_read_102	102	10002	9851	32	7903	1259	840	689	2788
channel_174_read_165	165	4036	4093	28	3367	427	242	299	968
channel_58_read_154	154	5743	6369	281	4010	1437	296	922	2655
channel_58_read_155	155	1166	1291	186	834	264	68	193	525
channel_58_read_152	152	6419	7575	112	4627	1524	268	1424	3216
channel_400_read_40	40	9218	9126	41	7492	1092	634	542	2268
channel_503_read_124	124	2441	2508	85	1955	325	161	228	714
channel_284_read_122	122	3989	3873	18	3061	576	352	236	1164
channel_284_read_121	121	8314	8468	170	6208	1485	621	775	2881
channel_309_read_134	134	4267	4654	104	3275	782	210	597	1589
channel_206_read_144	144	1235	1525	6564	916	287	32	322	641
channel_284_read_128	128	874	895	594	653	176	45	66	287
channel_400_read_129	129	6193	6599	773	4397	1367	429	835	2631
channel_183_read_29	29	2957	3351	11403	2216	590	151	545	1286
channel_17_read_25	25	9974	10766	55	7688	1787	499	1291	3577
channel_218_read_216	216	9983	9362	44	8333	751	899	278	1928
channel_145_read_59	59	2542	2739	1758	1760	626	156	353	1135
channel_400_read_121	121	9727	10445	297	6920	2197	610	1328	4135
channel_400_read_120	120	3943	4205	119	2824	835	284	546	1665
channel_400_read_125	125	3609	3851	145	2646	754	209	451	1414
channel_400_read_124	124	3637	4195	5903	2530	940	167	725	1832
channel_461_read_176	176	3703	3754	73	2816	604	283	334	1221
channel_478_read_109	109	2115	2197	635	1534	413	168	250	831
channel_381_read_78	78	7510	7356	4	6196	779	535	381	1695
channel_381_read_79	79	6897	6760	22	5304	998	595	458	2051
channel_381_read_72	72	2744	2838	31	2178	412	154	248	814
channel_381_read_71	71	9253	9407	8	7610	1062	581	735	2378
channel_381_read_77	77	4031	3709	111	2556	904	571	249	1724
channel_275_read_129	129	5716	6443	28	4334	1170	212	939	2321
channel_442_read_81	81	1742	1734	65	1310	273	159	151	583
channel_472_read_300	300	2575	2644	23	2044	370	161	230	761
channel_157_read_75	75	6569	6772	17	5057	1091	421	624	2136
channel_221_read_88	88	13518	13489	83	10572	1895	1051	1022	3968
channel_47_read_99	99	9707	10423	400	7085	2033	589	1305	3927
channel_167_read_1	1	11107	11231	7	9202	1231	674	798	2703
channel_47_read_94	94	7536	7790	28	5700	1333	503	757	2593
channel_221_read_85	85	9570	9596	16	6930	1825	815	841	3481
channel_47_read_96	96	9418	9851	20	7454	1402	562	995	2959
channel_406_read_223	223	2623	2613	38	2046	397	180	170	747
channel_221_read_81	81	7250	7490	209	5567	1175	508	748	2431
channel_47_read_92	92	13690	15331	46	10202	2757	731	2372	5860
channel_47_read_93	93	5794	5818	182	3846	1401	547	571	2519
channel_306_read_94	94	10091	10532	107	8213	1331	547	988	2866
channel_332_read_18	18	3063	3158	50	2557	345	161	256	762
channel_332_read_16	16	6420	6633	74	5281	782	357	570	1709
channel_387_read_85	85	5429	5439	97	4513	577	339	349	1265
channel_332_read_14	14	9690	9521	20	7618	1318	754	585	2657
channel_332_read_12	12	11706	11980	11	9453	1552	701	975	3228
channel_332_read_11	11	11755	12432	22	9455	1749	551	1228	3528
channel_471_read_114	114	3879	3904	39	2987	611	281	306	1198
channel_471_read_116	116	1494	1670	44	1086	316	92	268	676
channel_346_read_103	103	2203	2080	27	1525	415	263	140	818
channel_471_read_110	110	2821	2727	138	2187	371	263	169	803
channel_157_read_73	73	4281	4397	35	3382	645	254	370	1269
channel_471_read_112	112	3545	3631	150	2641	626	278	364	1268
channel_471_read_113	113	15851	16285	3356	13114	1744	993	1427	4164
channel_268_read_266	266	2251	2423	108	1613	504	134	306	944
channel_268_read_267	267	2637	2890	34	2126	405	106	359	870
channel_387_read_86	86	11392	11400	58	8975	1595	822	830	3247
channel_471_read_118	118	6714	6310	2	5271	757	686	282	1725
channel_268_read_263	263	2520	2675	1355	2012	384	124	279	787
channel_268_read_260	260	5657	5778	29	4371	897	389	510	1796
channel_268_read_261	261	3297	3524	64	2546	564	187	414	1165
channel_346_read_80	80	8724	8998	16	7212	1094	418	692	2204
channel_346_read_81	81	2261	2302	125	1818	294	149	190	633
channel_346_read_83	83	12941	12370	59	10036	1722	1183	612	3517
channel_346_read_84	84	7674	7610	10	6124	980	570	506	2056
channel_346_read_86	86	5157	5059	29	3940	759	458	360	1577
channel_346_read_88	88	29942	27967	7	24046	2914	2982	1007	6903
channel_346_read_89	89	7456	7907	96	5988	1030	438	889	2357
channel_195_read_344	344	3968	4352	47	3111	679	178	562	1419
channel_506_read_36	36	6950	6998	21	5863	667	420	468	1555
channel_506_read_34	34	3750	3821	25	3137	397	216	287	900
channel_473_read_224	224	6867	7005	63	5063	1263	541	679	2483
channel_451_read_91	91	3268	3146	58	2571	425	272	150	847
channel_473_read_223	223	1705	1749	396	1342	239	124	168	531
channel_388_read_20	20	8313	8384	127	6534	1182	597	668	2447
channel_388_read_21	21	5088	5221	4	4290	528	270	403	1201
channel_388_read_23	23	4977	5089	20	3798	831	348	460	1639
channel_388_read_24	24	9497	9658	12	7616	1242	639	800	2681
channel_473_read_229	229	2255	2440	40	1769	381	105	290	776
channel_388_read_26	26	3115	3018	90	2482	339	294	197	830
channel_388_read_27	27	8687	8769	70	7133	1018	536	618	2172
channel_287_read_100	100	11208	11541	71	8644	1730	834	1167	3731
channel_500_read_52	52	8189	8192	47	6976	732	481	484	1697
channel_287_read_102	102	9763	9709	22	7718	1248	797	743	2788
channel_287_read_103	103	7686	7677	136	5718	1343	625	616	2584
channel_287_read_104	104	1587	1692	8	1230	254	103	208	565
channel_287_read_105	105	10999	12204	15	8782	1742	475	1680	3897
channel_287_read_106	106	6073	6290	131	4584	1056	433	650	2139
channel_500_read_54	54	12780	13597	48	10759	1429	592	1409	3430
channel_287_read_109	109	5271	5543	89	4147	808	316	588	1712
channel_500_read_59	59	7506	8024	42	6135	1011	360	878	2249
channel_306_read_98	98	4481	4261	12	3577	474	430	210	1114
channel_53_read_101	101	7509	7489	193	5903	1066	540	520	2126
channel_35_read_5	5	9476	9425	171	7442	1290	744	693	2727
channel_396_read_107	107	8688	8414	6	7256	795	637	363	1795
channel_467_read_65	65	5326	5508	65	4350	695	281	463	1439
channel_76_read_95	95	2856	2686	112	1773	711	372	202	1285
channel_330_read_0	0	5489	5954	38	4408	835	246	711	1792
channel_467_read_62	62	7523	7949	31	6178	945	400	826	2171
channel_467_read_63	63	6945	6943	102	5213	1193	539	537	2269
channel_166_read_171	171	5842	5759	212	4149	1104	589	506	2199
channel_61_read_20	20	8093	8016	54	6621	919	553	476	1948
channel_491_read_199	199	7900	7611	108	5698	1365	837	548	2750
channel_166_read_174	174	6858	8246	4751	5593	1036	229	1617	2882
channel_61_read_27	27	13487	13539	33	10268	2140	1079	1131	4350
channel_166_read_176	176	6042	6435	115	4593	1038	411	804	2253
channel_491_read_192	192	1841	1888	156	1324	375	142	189	706
channel_491_read_190	190	4426	4396	15	3272	776	378	348	1502
channel_491_read_191	191	7346	7260	44	5985	804	557	471	1832
channel_491_read_197	197	2518	2623	43	1944	416	158	263	837
channel_491_read_194	194	1443	1377	3037	939	319	185	119	623
channel_491_read_195	195	3038	3045	11	2419	428	191	198	817
channel_39_read_22	22	14748	15057	80	11773	2036	939	1248	4223
channel_39_read_23	23	2849	2885	2	2218	434	197	233	864
channel_39_read_21	21	11432	11976	88	8722	1966	744	1288	3998
channel_39_read_26	26	2362	2439	12	1920	290	152	229	671
channel_39_read_27	27	10240	10417	552	6699	2610	931	1108	4649
channel_39_read_25	25	9640	9699	19	7885	1149	606	665	2420
channel_284_read_50	50	4597	4715	560	3019	1215	363	481	2059
channel_39_read_29	29	7594	7701	30	5832	1163	599	706	2468
channel_467_read_83	83	3622	3532	68	3014	353	255	165	773
channel_284_read_52	52	6153	5731	30	4273	1122	758	336	2216
channel_475_read_121	121	1730	1787	261	1281	306	143	200	649
channel_475_read_120	120	1081	1046	10576	706	249	126	91	466
channel_475_read_122	122	8006	8130	256	5271	1978	757	881	3616
channel_475_read_125	125	9230	8697	121	7395	902	933	400	2235
channel_475_read_127	127	7336	7411	26	5856	999	481	556	2036
channel_393_read_51	51	16143	16547	34	12832	2334	977	1381	4692
channel_393_read_50	50	1897	1936	35	1460	308	129	168	605
channel_157_read_80	80	8793	9328	109	5812	2331	650	1185	4166
channel_330_read_6	6	6263	6660	11	5195	790	278	675	1743
channel_393_read_55	55	2423	2480	10	1892	356	175	232	763
channel_393_read_57	57	12700	11958	1110	8927	2177	1596	854	4627
channel_393_read_56	56	1896	1966	18	1534	253	109	179	541
channel_393_read_59	59	10247	10199	29	7813	1578	856	808	3242
channel_67_read_105	105	2892	2866	24	2177	470	245	219	934
channel_67_read_102	102	10457	10498	3	8388	1350	719	760	2829
channel_230_read_123	123	12866	13672	705	9656	2441	769	1575	4785
channel_265_read_0	0	1644	1696	30	1295	246	103	155	504
channel_265_read_8	8	8760	9409	22	7149	1231	380	1029	2640
channel_51_read_19	19	3617	3716	39	2910	479	228	327	1034
channel_378_read_15	15	8418	8479	54	6956	912	550	611	2073
channel_378_read_16	16	4924	5013	2	4191	466	267	356	1089
channel_10_read_124	124	1575	1638	201	1035	430	110	173	713
channel_378_read_10	10	5033	5044	22	4347	411	275	286	972
channel_10_read_122	122	16190	16336	336	12606	2363	1221	1367	4951
channel_378_read_12	12	4428	4515	27	3509	620	299	386	1305
channel_378_read_13	13	13491	13627	21	11110	1553	828	964	3345
channel_290_read_100	100	12718	12592	73	9453	2185	1080	954	4219
channel_51_read_10	10	15066	15687	54	12284	1991	791	1412	4194
channel_51_read_13	13	5771	5680	60	4476	817	478	387	1682
channel_51_read_12	12	12489	12855	8	9852	1844	793	1159	3796
channel_320_read_8	8	9389	9202	55	7663	1051	675	488	2214
channel_378_read_19	19	10868	11206	9061	9234	1100	534	872	2506
channel_10_read_129	129	12246	12201	57	10067	1318	861	816	2995
channel_10_read_128	128	2746	3017	22	2140	450	156	427	1033
channel_229_read_40	40	8071	8179	98	6380	1107	584	692	2383
