query	read_type	read_len	align_len	unalign_len	matches	mismatches	insertions	deletions	tot_errors
channel_171_read_145	145	3830	4345	6865	2622	1027	181	696	1904
channel_94_read_10	10	6617	7318	451	5083	1262	272	973	2507
channel_94_read_12	12	11919	13089	55	9131	2211	577	1747	4535
channel_94_read_13	13	8850	9578	79	6773	1634	443	1171	3248
channel_94_read_14	14	14526	14955	89	10934	2545	1047	1476	5068
channel_192_read_18	18	8087	8479	65	6263	1348	476	868	2692
channel_94_read_17	17	390	435	41	302	71	17	62	150
channel_94_read_18	18	5605	6464	999	4287	1079	239	1098	2416
channel_283_read_139	139	2599	2800	48	2003	456	140	341	937
channel_192_read_15	15	12363	12932	56	9333	2216	814	1383	4413
channel_192_read_12	12	1564	1703	73	1222	265	77	216	558
channel_460_read_56	56	9308	9971	45	7166	1585	557	1220	3362
channel_460_read_50	50	2445	2360	127	1674	496	275	190	961
channel_460_read_52	52	4869	5441	39	3571	1099	199	771	2069
channel_460_read_53	53	6698	7134	75	5114	1210	374	810	2394
channel_69_read_32	32	5509	5770	39	4270	917	322	583	1822
channel_460_read_58	58	5308	5777	63	4144	890	274	743	1907
channel_395_read_142	142	8272	9186	250	6037	1820	415	1329	3564
channel_340_read_194	194	10335	11514	48	8203	1646	486	1665	3797
channel_128_read_24	24	699	808	45	512	155	32	141	328
channel_170_read_16	16	8949	10289	262	6778	1837	334	1674	3845
channel_170_read_17	17	7739	8181	130	6058	1240	441	883	2564
channel_170_read_14	14	1805	2032	56	1386	359	60	287	706
channel_170_read_15	15	2372	2493	40	1836	395	141	262	798
channel_289_read_69	69	6218	6511	34	4647	1124	447	740	2311
channel_162_read_1	1	411	357	63	300	44	67	13	124
channel_170_read_11	11	3718	4103	58	2915	648	155	540	1343
channel_289_read_65	65	3071	3441	52	2278	643	150	520	1313
channel_289_read_66	66	7738	8196	26	5853	1417	468	926	2811
channel_170_read_19	19	2024	2316	9496	1438	486	100	392	978
channel_58_read_117	117	4074	4653	9	3027	856	191	770	1817
channel_340_read_192	192	1303	1476	61	1044	209	50	223	482
channel_40_read_114	114	10965	12135	191	8295	2167	503	1673	4343
channel_40_read_110	110	4922	5992	30	3666	1086	170	1240	2496
channel_40_read_119	119	9298	9905	51	7058	1671	569	1176	3416
channel_189_read_23	23	745	791	127	551	143	51	97	291
channel_209_read_15	15	6208	6904	380	4712	1198	298	994	2490
channel_189_read_24	24	1754	1722	1634	1168	391	195	163	749
channel_502_read_50	50	3327	3496	46	2533	584	210	379	1173
channel_133_read_52	52	4841	5045	2991	3320	1110	411	615	2136
channel_133_read_55	55	8715	9090	70	6622	1511	582	957	3050
channel_347_read_112	112	265	276	330	203	50	12	23	85
channel_133_read_57	57	7355	7970	58	5518	1464	373	988	2825
channel_133_read_56	56	4707	4940	93	3463	938	306	539	1783
channel_133_read_59	59	6210	6590	103	4558	1316	336	716	2368
channel_297_read_50	50	6872	7314	92	5178	1274	420	862	2556
channel_291_read_37	37	9267	9923	58	7115	1619	533	1189	3341
channel_50_read_76	76	5384	5967	40	4268	881	235	818	1934
channel_291_read_33	33	162	182	47	133	24	5	25	54
channel_148_read_191	191	9329	8809	90	5802	2388	1139	619	4146
channel_50_read_79	79	7293	8052	55	5231	1668	394	1153	3215
channel_291_read_38	38	2967	3208	83	2295	524	148	389	1061
channel_204_read_224	224	1596	1933	50	1282	268	46	383	697
channel_204_read_225	225	6741	7489	113	5103	1305	333	1081	2719
channel_204_read_226	226	4991	6165	1237	3954	875	162	1336	2373
channel_478_read_34	34	5211	5607	3527	4090	864	257	653	1774
channel_176_read_23	23	1337	1474	52	1003	280	54	191	525
channel_288_read_67	67	2976	3768	4430	2383	524	69	861	1454
channel_478_read_30	30	10713	11712	56	8199	1921	593	1592	4106
channel_184_read_9	9	6800	7370	1111	5247	1198	355	925	2478
channel_375_read_105	105	9007	9699	76	6868	1653	486	1178	3317
channel_184_read_3	3	4235	4612	90	3164	887	184	561	1632
channel_7_read_132	132	8283	8969	537	5641	2191	451	1137	3779
channel_7_read_134	134	857	858	155	604	179	74	75	328
channel_150_read_26	26	4222	4697	43	3106	933	183	658	1774
channel_103_read_15	15	777	975	72	639	124	14	212	350
channel_103_read_18	18	3177	3414	56	2401	562	214	451	1227
channel_103_read_19	19	5728	6302	50	4388	1039	301	875	2215
channel_266_read_2	2	7239	7437	32	5312	1377	550	748	2675
channel_283_read_34	34	7131	8048	1445	5269	1574	288	1205	3067
channel_92_read_21	21	7643	8181	595	5819	1392	432	970	2794
channel_283_read_36	36	1659	1803	48	1248	321	90	234	645
channel_283_read_31	31	2723	2840	49	2059	473	191	308	972
channel_283_read_30	30	12238	12639	601	8827	2481	930	1331	4742
channel_92_read_25	25	6079	6416	76	4616	1134	329	666	2129
channel_389_read_13	13	6881	6723	83	4797	1386	698	540	2624
channel_92_read_29	29	8455	9106	44	6337	1670	448	1099	3217
channel_266_read_9	9	1617	1761	43	1210	341	66	210	617
channel_283_read_39	39	3761	3984	92	2828	698	235	458	1391
channel_283_read_38	38	5160	5675	75	3887	1015	258	773	2046
channel_340_read_102	102	3169	3355	62	2474	509	186	372	1067
channel_415_read_7	7	1872	2104	480	1463	329	80	312	721
channel_415_read_4	4	1974	2028	15	1519	307	148	202	657
channel_340_read_106	106	1731	2177	529	1358	328	45	491	864
channel_454_read_22	22	6169	6712	299	4650	1181	338	881	2400
channel_415_read_9	9	5339	6077	38	3975	1160	204	942	2306
channel_438_read_26	26	14340	12905	156	8735	3470	2135	700	6305
channel_445_read_69	69	660	733	229	518	115	27	100	242
channel_150_read_98	98	3167	3337	37	2438	527	202	372	1101
channel_150_read_99	99	7543	8421	2121	5840	1408	295	1173	2876
channel_150_read_95	95	1440	1580	46	1110	260	70	210	540
channel_150_read_96	96	3570	4040	52	2740	686	144	614	1444
channel_151_read_9	9	14716	15864	419	11345	2620	751	1899	5270
channel_150_read_90	90	1778	1899	80	1395	287	96	217	600
channel_150_read_92	92	3528	3889	123	2739	622	167	528	1317
channel_437_read_3	3	6566	7106	191	5170	1049	347	887	2283
channel_94_read_16	16	2368	2512	59	1828	406	134	278	818
channel_192_read_19	19	5875	6434	1758	4264	1277	334	893	2504
channel_53_read_52	52	4014	4452	3504	3020	816	178	616	1610
channel_425_read_62	62	1983	2150	53	1533	347	103	270	720
channel_425_read_63	63	391	399	22	293	68	30	38	136
channel_53_read_57	57	10041	10485	345	6524	2753	764	1208	4725
channel_53_read_56	56	2934	3316	497	2250	578	106	488	1172
channel_53_read_55	55	4560	5085	4501	3569	817	174	699	1690
channel_425_read_69	69	1893	2208	159	1457	345	91	406	842
channel_53_read_59	59	2537	3112	1629	2018	463	56	631	1150
channel_437_read_0	0	971	1046	64	791	135	45	120	300
channel_496_read_28	28	9855	10350	69	7378	1865	612	1107	3584
channel_101_read_78	78	1970	2065	60	1547	316	107	202	625
channel_101_read_74	74	2235	2373	40	1737	363	135	273	771
channel_101_read_75	75	5679	6129	83	4486	917	276	726	1919
channel_101_read_76	76	5743	7354	4410	4534	1075	134	1745	2954
channel_496_read_21	21	2897	3014	36	2156	539	202	319	1060
channel_62_read_21	21	4773	5234	649	3558	976	239	700	1915
channel_353_read_29	29	7812	9445	270	6057	1504	251	1884	3639
channel_353_read_25	25	11090	12835	43	8957	1772	361	2106	4239
channel_494_read_103	103	6939	7285	198	4629	1760	550	896	3206
channel_241_read_106	106	1649	1690	119	1238	278	133	174	585
channel_241_read_104	104	1726	1940	62	1290	367	69	283	719
channel_241_read_109	109	1419	1646	1005	1066	278	75	302	655
channel_252_read_144	144	2619	2821	487	2022	452	145	347	944
channel_217_read_3	3	3071	3305	43	2287	620	164	398	1182
channel_136_read_11	11	6152	6652	219	4636	1215	301	801	2317
channel_136_read_14	14	10038	10827	50	7645	1869	524	1313	3706
channel_136_read_16	16	12799	13966	34	9782	2345	672	1839	4856
channel_80_read_80	80	8550	10407	41	6627	1635	288	2145	4068
channel_80_read_83	83	1298	1410	43	986	247	65	177	489
channel_7_read_92	92	10104	9945	117	6707	2269	1128	969	4366
channel_7_read_96	96	8682	9280	99	6632	1529	521	1119	3169
channel_137_read_113	113	9701	8820	131	6216	2055	1430	549	4034
channel_211_read_1	1	3117	3329	427	2355	571	191	403	1165
channel_359_read_7	7	1508	1671	57	1183	251	74	237	562
channel_359_read_6	6	5555	6280	5090	4511	855	189	914	1958
channel_359_read_4	4	8982	10182	41	6880	1790	312	1512	3614
channel_359_read_2	2	3538	3927	51	2849	545	144	533	1222
channel_217_read_6	6	5300	5867	6708	4068	974	258	825	2057
channel_202_read_21	21	4910	5274	1710	3716	919	275	639	1833
channel_321_read_135	135	5494	5957	39	4201	993	300	763	2056
channel_202_read_26	26	8742	9486	83	6666	1632	444	1188	3264
channel_359_read_9	9	2413	2851	386	1917	425	71	509	1005
channel_359_read_8	8	10443	8996	87	6473	2026	1944	497	4467
channel_109_read_49	49	4316	5375	3416	3538	705	73	1132	1910
channel_7_read_35	35	4940	5109	56	3650	898	392	561	1851
channel_139_read_31	31	2641	3152	5146	2022	536	83	594	1213
channel_139_read_33	33	514	643	3698	408	95	11	140	246
channel_109_read_40	40	7800	8058	95	5533	1636	631	889	3156
channel_109_read_43	43	1412	1519	60	1037	313	62	169	544
channel_109_read_45	45	2972	3534	1939	2193	670	109	671	1450
channel_248_read_32	32	9876	10088	528	6286	2752	838	1050	4640
channel_158_read_8	8	1780	1990	19	1390	315	75	285	675
channel_158_read_9	9	9219	8682	86	6171	1885	1163	626	3674
channel_79_read_83	83	5535	5381	1157	3770	1166	599	445	2210
channel_7_read_33	33	1508	1938	529	1211	277	20	450	747
channel_72_read_81	81	3809	4155	1602	2914	733	162	508	1403
channel_7_read_32	32	6811	7089	80	4653	1644	514	792	2950
channel_428_read_81	81	2463	3069	360	1891	478	94	700	1272
channel_428_read_80	80	11641	13224	76	8888	2235	518	2101	4854
channel_261_read_103	103	590	644	168	422	135	33	87	255
channel_261_read_108	108	14763	15807	53	11329	2658	776	1820	5254
channel_194_read_174	174	6827	7068	82	5003	1257	567	808	2632
channel_269_read_249	249	8296	8712	120	5683	2061	552	968	3581
channel_465_read_159	159	2724	3008	445	1880	678	166	450	1294
channel_267_read_14	14	8648	9849	198	6520	1780	348	1549	3677
channel_74_read_131	131	11145	11454	65	8397	1891	857	1166	3914
channel_444_read_124	124	7310	7767	80	5622	1247	441	898	2586
channel_409_read_5	5	10327	11345	19	7783	1999	545	1563	4107
channel_194_read_224	224	7432	8369	79	5765	1288	379	1316	2983
channel_194_read_225	225	3716	3884	2454	2697	739	280	448	1467
channel_198_read_74	74	1359	1371	107	961	271	127	139	537
channel_294_read_18	18	1488	1508	781	1061	315	112	132	559
channel_194_read_221	221	7181	7526	3	5386	1330	465	810	2605
channel_194_read_222	222	2824	3098	47	2206	467	151	425	1043
channel_368_read_85	85	6839	7640	138	4908	1525	406	1207	3138
channel_194_read_173	173	10883	10980	257	7399	2420	1064	1161	4645
channel_194_read_229	229	6015	7224	85	4609	1193	213	1422	2828
channel_17_read_41	41	4243	4455	125	3123	834	286	498	1618
channel_99_read_29	29	2876	3147	46	2130	589	157	428	1174
channel_99_read_21	21	2308	2481	146	1806	392	110	283	785
channel_478_read_20	20	132	143	43	111	18	3	14	35
channel_409_read_0	0	243	265	42	185	53	5	27	85
channel_99_read_24	24	6031	6372	87	4496	1158	377	718	2253
channel_478_read_27	27	1118	1183	318	825	216	77	142	435
channel_478_read_25	25	4380	4914	655	3525	694	161	695	1550
channel_492_read_84	84	3389	4449	4627	2800	537	52	1112	1701
channel_300_read_111	111	2618	2782	34	1968	478	172	336	986
channel_300_read_113	113	11647	13187	34	9042	2070	535	2075	4680
channel_32_read_32	32	4298	4772	1045	3121	973	204	678	1855
channel_74_read_35	35	11700	12368	46	8954	2069	677	1345	4091
channel_74_read_36	36	4583	5000	66	3558	810	215	632	1657
channel_32_read_31	31	6957	7430	7	5334	1211	412	885	2508
channel_243_read_9	9	2394	2490	47	1876	364	154	250	768
channel_74_read_33	33	1220	1475	1146	959	221	40	295	556
channel_440_read_28	28	4670	5418	4237	3515	953	202	950	2105
channel_243_read_3	3	7733	8265	99	5879	1370	484	1016	2870
channel_74_read_39	39	3199	3324	118	2334	648	217	342	1207
channel_243_read_1	1	1928	1995	42	1471	313	144	211	668
channel_503_read_10	10	2146	2618	133	1689	391	66	538	995
channel_503_read_11	11	10124	10568	60	7455	1985	684	1128	3797
channel_503_read_14	14	6660	6981	47	5008	1243	409	730	2382
channel_409_read_9	9	16285	19020	46	12074	3563	648	3383	7594
channel_79_read_90	90	5625	6236	1617	4360	1007	258	869	2134
channel_194_read_167	167	5529	6063	3989	4224	1009	296	830	2135
channel_491_read_0	0	3135	3531	55	2477	526	132	528	1186
channel_63_read_40	40	3578	3484	863	2286	916	376	282	1574
channel_491_read_5	5	1049	1193	122	821	189	39	183	411
channel_491_read_8	8	6760	7580	52	5496	1031	233	1053	2317
channel_490_read_14	14	2185	2304	40	1673	399	113	232	744
channel_363_read_1	1	4155	5006	58	3349	662	144	995	1801
channel_363_read_6	6	7838	8747	74	6081	1394	363	1272	3029
channel_363_read_7	7	8007	9172	98	6113	1580	314	1479	3373
channel_78_read_4	4	247	255	50	197	39	11	19	69
channel_78_read_106	106	3214	3581	5372	2167	862	185	552	1599
channel_78_read_7	7	169	179	162	129	29	11	21	61
channel_206_read_20	20	2449	2682	66	1802	529	118	351	998
channel_512_read_40	40	1033	1054	38	776	181	76	97	354
channel_384_read_3	3	3703	4464	2519	2997	620	86	847	1553
channel_512_read_45	45	1382	1409	52	1016	264	102	129	495
channel_418_read_114	114	2281	3160	3210	1932	325	24	903	1252
channel_422_read_5	5	3340	3425	39	2270	823	247	332	1402
channel_85_read_2	2	4123	4359	42	3053	806	264	500	1570
channel_422_read_7	7	229	298	3537	189	36	4	73	113
channel_17_read_121	121	4571	5630	6569	3648	830	93	1152	2075
channel_252_read_80	80	1422	1524	88	1086	255	81	183	519
channel_60_read_45	45	8132	8864	164	6503	1238	391	1123	2752
channel_252_read_89	89	1789	1919	83	1375	342	72	202	616
channel_420_read_6	6	7187	7844	67	5741	1131	315	972	2418
channel_420_read_7	7	2155	2377	630	1685	368	102	324	794
channel_417_read_10	10	2158	2541	803	1705	363	90	473	926
channel_420_read_2	2	6011	6457	62	4659	1057	295	741	2093
channel_417_read_14	14	822	987	1000	670	128	24	189	341
channel_417_read_15	15	5962	6415	3576	4381	1232	349	802	2383
channel_125_read_12	12	2102	2550	2829	1509	532	61	509	1102
channel_417_read_19	19	2117	2390	136	1705	351	61	334	746
channel_420_read_8	8	9695	10121	49	7187	1889	619	1045	3553
channel_420_read_9	9	11611	12360	39	8842	2067	702	1451	4220
channel_40_read_18	18	9553	10457	59	7451	1679	423	1327	3429
channel_284_read_33	33	4480	5802	3020	3592	804	84	1406	2294
channel_210_read_126	126	11106	11882	112	8488	1996	622	1398	4016
channel_210_read_127	127	7144	7661	70	5484	1254	406	923	2583
channel_210_read_123	123	1816	2153	416	1415	353	48	385	786
channel_209_read_124	124	1978	2265	53	1587	342	49	336	727
channel_260_read_2	2	826	875	59	633	157	36	85	278
channel_260_read_4	4	1947	2126	57	1472	382	93	272	747
channel_260_read_5	5	5911	6636	128	4619	1071	221	946	2238
channel_260_read_7	7	862	945	162	672	147	43	126	316
channel_132_read_127	127	11747	12478	84	8773	2157	817	1548	4522
channel_129_read_29	29	5176	5429	78	3824	1046	306	559	1911
channel_210_read_33	33	2333	2518	29	1759	408	166	351	925
channel_210_read_32	32	1543	1817	220	1136	353	54	328	735
channel_210_read_35	35	5786	6408	30	4368	1147	271	893	2311
channel_210_read_37	37	5192	5662	652	3924	981	287	757	2025
channel_129_read_21	21	6549	7142	1426	4980	1253	316	909	2478
channel_210_read_38	38	6944	7555	56	5359	1238	347	958	2543
channel_129_read_22	22	8970	9125	95	6447	1833	690	845	3368
channel_129_read_27	27	11241	12067	6772	7540	3032	669	1495	5196
channel_129_read_26	26	7480	7794	35	5273	1654	553	867	3074
channel_432_read_19	19	801	998	55	675	111	15	212	338
channel_432_read_12	12	149	178	1216	123	24	2	31	57
channel_432_read_15	15	1473	2009	1123	1237	213	23	559	795
channel_432_read_17	17	5140	5927	2624	3870	1068	202	989	2259
channel_129_read_208	208	6520	7145	49	5083	1101	336	961	2398
channel_129_read_202	202	4917	4975	345	3708	815	394	452	1661
channel_129_read_201	201	3087	3176	54	2319	551	217	306	1074
channel_129_read_206	206	11958	12267	364	8120	2821	1017	1326	5164
channel_129_read_204	204	12857	12136	112	8040	3134	1683	962	5779
channel_205_read_61	61	6520	7029	52	5059	1109	352	861	2322
channel_205_read_65	65	6653	6995	91	4923	1322	408	750	2480
channel_205_read_66	66	5915	6753	4222	4610	1088	217	1055	2360
channel_205_read_68	68	3151	3205	57	2291	619	241	295	1155
channel_205_read_69	69	1767	1899	55	1342	322	103	235	660
channel_410_read_68	68	11274	10357	250	7628	2017	1629	712	4358
channel_420_read_22	22	2795	3060	409	2082	579	134	399	1112
channel_401_read_140	140	4484	4930	714	3272	965	247	693	1905
channel_142_read_31	31	1386	1559	109	1113	231	42	215	488
channel_420_read_24	24	8711	9321	44	6668	1600	443	1053	3096
channel_171_read_40	40	5008	5237	107	3824	844	340	569	1753
channel_394_read_102	102	3005	3095	62	2269	510	226	316	1052
channel_171_read_44	44	20217	19904	184	12803	5434	1980	1667	9081
channel_171_read_45	45	2415	2587	60	1871	422	122	294	838
channel_72_read_89	89	3045	3323	334	2341	546	158	436	1140
channel_171_read_48	48	1863	1948	93	1457	269	137	222	628
channel_394_read_109	109	8776	9373	45	6566	1672	538	1135	3345
channel_394_read_108	108	3684	3940	43	2729	741	214	470	1425
channel_198_read_133	133	6573	7562	2650	4560	1751	262	1251	3264
channel_205_read_87	87	4265	4604	68	3124	893	248	587	1728
channel_444_read_17	17	3469	3633	87	2635	608	226	390	1224
channel_444_read_15	15	4190	4349	41	3208	705	277	436	1418
channel_423_read_45	45	6504	7150	93	4954	1258	292	938	2488
channel_444_read_18	18	6761	7205	52	5173	1190	398	842	2430
channel_268_read_53	53	6124	6634	54	4831	995	298	808	2101
channel_6_read_90	90	7965	9886	3233	6106	1630	229	2150	4009
channel_284_read_142	142	7411	8776	738	5785	1407	219	1584	3210
channel_231_read_29	29	3675	4272	2534	2863	666	146	743	1555
channel_308_read_101	101	5545	5756	64	3949	1175	421	632	2228
channel_359_read_62	62	7225	8089	169	5609	1304	312	1176	2792
channel_231_read_24	24	4437	4692	61	3325	829	283	538	1650
channel_359_read_61	61	468	559	4869	354	92	22	113	227
channel_231_read_21	21	6300	6955	83	4789	1220	291	946	2457
channel_231_read_20	20	8307	8668	73	6157	1537	613	974	3124
channel_58_read_38	38	4908	5216	2091	3765	857	286	594	1737
channel_231_read_22	22	4137	4438	2	3016	875	246	547	1668
channel_123_read_61	61	5316	6512	5479	4290	933	93	1289	2315
channel_80_read_12	12	6374	6639	74	4877	1096	401	666	2163
channel_494_read_49	49	1840	2100	3616	1384	381	75	335	791
channel_497_read_146	146	5498	5982	261	3825	1322	351	835	2508
channel_80_read_17	17	1256	1497	424	990	236	30	271	537
channel_497_read_149	149	546	573	4221	375	135	36	63	234
channel_295_read_18	18	2489	2660	70	1910	457	122	293	872
channel_469_read_108	108	6059	6350	1102	4648	1024	387	678	2089
channel_469_read_102	102	3746	4478	2975	2954	698	94	826	1618
channel_469_read_101	101	8221	8782	82	6422	1321	478	1039	2838
channel_469_read_104	104	9237	10236	890	6934	1900	403	1402	3705
channel_469_read_105	105	4040	4960	3897	3316	643	81	1001	1725
channel_460_read_102	102	6766	7537	515	4751	1699	316	1087	3102
channel_253_read_68	68	1979	2040	19	1493	359	127	188	674
channel_262_read_29	29	10763	11163	53	7996	1947	820	1220	3987
channel_262_read_28	28	3009	3372	20	2341	521	147	510	1178
channel_269_read_61	61	281	305	37	216	50	15	39	104
channel_489_read_40	40	3777	3869	234	2682	775	320	412	1507
channel_489_read_41	41	7444	8037	270	5606	1440	398	991	2829
channel_262_read_23	23	735	755	66	536	138	61	81	280
channel_262_read_22	22	5495	5874	99	4145	1056	294	673	2023
channel_262_read_25	25	8708	9022	86	6466	1649	593	907	3149
channel_262_read_24	24	13496	14441	83	9583	3161	752	1697	5610
channel_489_read_46	46	10900	11895	112	8101	2250	549	1544	4343
channel_489_read_47	47	2363	2521	98	1789	459	115	273	847
channel_40_read_92	92	3789	4081	101	2882	677	230	522	1429
channel_222_read_17	17	4068	4216	56	2915	831	322	470	1623
channel_40_read_90	90	7778	8228	205	5766	1528	484	934	2946
channel_497_read_76	76	6530	7305	125	4903	1286	341	1116	2743
channel_497_read_70	70	6651	7209	50	5082	1221	348	906	2475
channel_40_read_99	99	10876	11585	70	8162	2059	655	1364	4078
channel_40_read_98	98	1058	1163	215	852	165	41	146	352
channel_489_read_9	9	7704	8132	50	5961	1314	429	857	2600
channel_489_read_8	8	3515	3807	46	2808	558	149	441	1148
channel_489_read_7	7	1477	1639	121	1163	257	57	219	533
channel_252_read_92	92	5010	5599	1711	3798	1016	196	785	1997
channel_489_read_2	2	611	703	41	443	140	28	120	288
channel_409_read_51	51	4515	4824	64	3373	891	251	560	1702
channel_459_read_40	40	1255	1297	52	890	287	78	120	485
channel_409_read_57	57	5498	6581	4458	4304	1036	158	1241	2435
channel_409_read_55	55	11366	11311	128	8456	1834	1076	1021	3931
channel_459_read_44	44	4128	4954	2823	3125	891	112	938	1941
channel_459_read_49	49	8570	9203	44	6539	1563	468	1101	3132
channel_409_read_58	58	839	855	52	614	151	74	90	315
channel_286_read_116	116	3153	3157	32	2320	560	273	277	1110
channel_170_read_120	120	8434	9367	58	6188	1827	419	1352	3598
channel_170_read_126	126	773	868	29	589	156	28	123	307
channel_431_read_16	16	7979	8106	47	5900	1393	686	813	2892
channel_209_read_76	76	4967	5378	52	3832	825	310	721	1856
channel_431_read_14	14	8123	8687	71	6197	1511	415	979	2905
channel_431_read_15	15	957	1070	363	721	196	40	153	389
channel_269_read_40	40	8752	8968	72	5935	2092	725	941	3758
channel_209_read_71	71	1577	1800	58	1189	298	90	313	701
channel_269_read_43	43	8666	9067	75	6463	1662	541	942	3145
channel_359_read_126	126	3757	3781	83	2777	622	358	382	1362
channel_6_read_16	16	10469	11176	58	8112	1750	607	1314	3671
channel_354_read_32	32	5296	5614	56	4000	960	336	654	1950
channel_354_read_34	34	8043	8091	139	5186	2148	709	757	3614
channel_431_read_18	18	1341	1443	78	1058	221	62	164	447
channel_439_read_13	13	3117	3603	157	2303	709	105	591	1405
channel_20_read_45	45	4601	5444	4582	3737	763	101	944	1808
channel_31_read_36	36	2461	2805	382	1811	532	118	462	1112
channel_179_read_48	48	2134	2253	42	1637	352	145	264	761
channel_179_read_49	49	3867	4231	44	2945	753	169	533	1455
channel_179_read_40	40	3696	3992	49	2814	673	209	505	1387
channel_179_read_41	41	2091	2218	42	1566	382	143	270	795
channel_179_read_43	43	6656	7106	59	5129	1150	377	827	2354
channel_179_read_44	44	1960	2107	25	1433	400	127	274	801
channel_179_read_45	45	3075	3079	1	2110	698	267	271	1236
channel_462_read_5	5	371	388	220	265	80	26	43	149
channel_314_read_13	13	6349	7465	1526	5078	1046	225	1341	2612
channel_182_read_73	73	1713	1861	56	1314	312	87	235	634
channel_182_read_72	72	5752	5977	37	4320	1039	393	618	2050
channel_462_read_2	2	5798	6141	106	4540	923	335	678	1936
channel_458_read_33	33	5494	5751	66	4171	975	348	605	1928
channel_458_read_32	32	1179	1265	45	869	245	65	151	461
channel_458_read_30	30	13334	14572	49	10321	2398	615	1853	4866
channel_458_read_35	35	987	1062	545	762	179	46	121	346
channel_458_read_39	39	978	1010	43	733	181	64	96	341
channel_460_read_78	78	6703	7079	42	5091	1194	418	794	2406
channel_499_read_178	178	1731	1991	242	1299	353	79	339	771
channel_261_read_53	53	5501	5746	118	4180	921	400	645	1966
channel_251_read_91	91	10819	11644	39	8508	1738	573	1398	3709
channel_69_read_10	10	6741	7196	187	5097	1266	378	833	2477
channel_321_read_35	35	3433	3787	49	2608	695	130	484	1309
channel_321_read_36	36	3604	3909	58	2721	680	203	508	1391
channel_458_read_194	194	178	185	0	132	36	10	17	63
channel_392_read_21	21	11488	12046	172	8298	2446	744	1302	4492
channel_392_read_23	23	3471	3963	4638	2719	624	128	620	1372
channel_392_read_25	25	5074	5533	84	3900	928	246	705	1879
channel_392_read_26	26	6322	6768	51	4780	1178	364	810	2352
channel_392_read_29	29	7884	7900	54	5918	1322	644	660	2626
channel_297_read_54	54	3659	3423	248	2346	819	494	258	1571
channel_40_read_139	139	2154	2520	2320	1532	547	75	441	1063
channel_286_read_72	72	4382	4742	1633	3355	810	217	577	1604
channel_286_read_77	77	3480	3601	357	2607	628	245	366	1239
channel_286_read_78	78	9902	10457	102	7483	1809	610	1165	3584
channel_286_read_79	79	1687	1703	95	1232	299	156	172	627
channel_40_read_132	132	2218	2597	21	1646	486	86	465	1037
channel_40_read_135	135	9645	9572	169	6445	2216	984	911	4111
channel_375_read_21	21	11929	12775	88	9302	2016	611	1457	4084
channel_498_read_153	153	3227	3409	61	2438	601	188	370	1159
channel_498_read_156	156	7638	8162	68	5842	1373	423	947	2743
channel_498_read_158	158	12454	13858	189	9336	2516	602	2006	5124
channel_289_read_46	46	6637	7334	193	5189	1103	345	1042	2490
channel_25_read_33	33	2022	2587	1890	1612	370	40	605	1015
channel_401_read_59	59	2278	2805	654	1706	497	75	602	1174
channel_30_read_19	19	682	751	384	531	120	31	100	251
channel_25_read_36	36	1755	1960	200	1298	394	63	268	725
channel_25_read_37	37	6270	6687	66	4755	1156	359	776	2291
channel_25_read_34	34	6585	6982	87	4885	1291	409	806	2506
channel_401_read_53	53	9384	9999	43	7206	1680	498	1113	3291
channel_30_read_10	10	224	259	72	173	43	8	43	94
channel_25_read_39	39	1967	2135	82	1454	420	93	261	774
channel_401_read_57	57	4256	4230	165	2941	881	434	408	1723
channel_30_read_17	17	5381	5742	48	4024	1036	321	682	2039
channel_401_read_55	55	7134	7662	56	5515	1244	375	903	2522
channel_401_read_54	54	820	867	39	596	177	47	94	318
channel_50_read_54	54	11521	12269	136	8867	2010	644	1392	4046
channel_50_read_55	55	8516	9029	65	6427	1555	534	1047	3136
channel_218_read_14	14	852	1164	6874	689	149	14	326	489
channel_50_read_51	51	10231	10033	488	6457	2718	1056	858	4632
channel_291_read_18	18	5483	6021	75	4397	834	252	790	1876
channel_50_read_53	53	7226	7984	103	5319	1550	357	1115	3022
channel_291_read_17	17	3401	3616	50	2688	538	175	390	1103
channel_291_read_15	15	10139	10182	47	6825	2417	897	940	4254
channel_291_read_12	12	1407	1492	71	993	303	111	196	610
channel_50_read_59	59	6307	6775	111	4799	1154	354	822	2330
channel_291_read_10	10	2355	2583	48	1839	413	103	331	847
channel_291_read_11	11	5873	6285	56	4559	1019	295	707	2021
channel_76_read_109	109	10993	11145	155	7879	2146	968	1120	4234
channel_204_read_206	206	2359	2549	89	1734	461	164	354	979
channel_218_read_10	10	4424	4959	210	3470	761	193	728	1682
channel_76_read_106	106	332	410	2747	281	46	5	83	134
channel_40_read_17	17	5248	5836	39	4016	1010	222	810	2042
channel_502_read_37	37	7805	8153	83	5780	1540	485	833	2858
channel_502_read_35	35	7454	7933	65	5773	1277	404	883	2564
channel_502_read_33	33	1169	1341	963	897	238	34	206	478
channel_309_read_69	69	991	1075	46	759	176	56	140	372
channel_202_read_5	5	6821	7513	777	4982	1473	366	1058	2897
channel_502_read_39	39	5797	6028	40	4118	1245	434	665	2344
channel_309_read_68	68	825	949	787	669	132	24	148	304
channel_158_read_42	42	7262	7672	136	5132	1658	472	882	3012
channel_158_read_41	41	10841	9328	374	6547	2354	1940	427	4721
channel_158_read_45	45	1024	1028	114	771	177	76	80	333
