query	read_type	read_len	align_len	unalign_len	matches	mismatches	insertions	deletions	tot_errors
channel_58_read_209	209	10569	11073	63	8110	1771	688	1192	3651
channel_45_read_214	214	1480	1608	42	1079	323	78	206	607
channel_485_read_58	58	2709	2817	11	1813	698	198	306	1202
channel_485_read_57	57	5837	6457	44	4482	1104	251	871	2226
channel_485_read_56	56	1122	1203	3	831	255	36	117	408
channel_485_read_55	55	8840	9515	490	6929	1499	412	1087	2998
channel_485_read_52	52	4922	5376	66	3571	1056	295	749	2100
channel_485_read_50	50	8300	8872	41	6276	1571	453	1025	3049
channel_370_read_21	21	3061	3307	3019	2323	596	142	388	1126
channel_308_read_59	59	6746	7458	52	5085	1394	267	979	2640
channel_370_read_23	23	2182	2485	79	1572	498	112	415	1025
channel_370_read_22	22	768	957	1452	570	182	16	205	403
channel_370_read_25	25	5913	6920	115	4279	1371	263	1270	2904
channel_370_read_24	24	6861	7526	45	4896	1565	400	1065	3030
channel_370_read_26	26	4526	5529	874	3318	1058	150	1153	2361
channel_370_read_29	29	480	610	1850	383	90	7	137	234
channel_170_read_0	0	353	387	5	263	75	15	49	139
channel_473_read_9	9	8396	9980	16	6405	1748	243	1827	3818
channel_200_read_0	0	848	949	46	679	144	25	126	295
channel_182_read_97	97	2095	2336	5	1645	389	61	302	752
channel_170_read_1	1	501	536	11	412	82	7	42	131
channel_167_read_41	41	5311	6068	19	3889	1188	234	991	2413
channel_167_read_42	42	19030	19814	1463	12994	4657	1379	2163	8199
channel_167_read_44	44	7439	8124	1908	5231	1822	386	1071	3279
channel_269_read_91	91	10918	12145	14	8461	2063	394	1621	4078
channel_269_read_97	97	1721	1844	24	1278	349	94	217	660
channel_268_read_176	176	306	329	28	233	61	12	35	108
channel_148_read_7	7	5725	7004	125	4509	1113	103	1382	2598
channel_268_read_174	174	8085	9035	90	5876	1834	375	1325	3534
channel_268_read_175	175	754	987	3720	591	153	10	243	406
channel_268_read_172	172	3824	4460	84	2810	901	113	749	1763
channel_368_read_16	16	5431	6226	43	3841	1412	178	973	2563
channel_214_read_26	26	2488	2931	5	1980	445	63	506	1014
channel_449_read_208	208	3387	4311	4420	2552	762	73	997	1832
channel_385_read_68	68	2298	2747	23	1766	485	47	496	1028
channel_204_read_244	244	1044	1205	31	802	204	38	199	441
channel_148_read_3	3	4345	5354	79	3493	775	77	1086	1938
channel_385_read_63	63	6488	7448	12	4976	1336	176	1136	2648
channel_385_read_65	65	333	368	6	263	57	13	48	118
channel_393_read_97	97	5262	5930	4008	3868	1167	227	895	2289
channel_385_read_67	67	7148	8094	119	5512	1395	241	1187	2823
channel_148_read_2	2	250	319	177	210	37	3	72	112
channel_258_read_120	120	3122	3433	2926	2280	699	143	454	1296
channel_269_read_98	98	4009	4505	3	3139	710	160	656	1526
channel_258_read_126	126	235	231	72	175	40	20	16	76
channel_368_read_11	11	7211	8099	27	5422	1559	230	1118	2907
channel_460_read_82	82	2612	3055	35	1971	560	81	524	1165
channel_258_read_125	125	2999	3168	2480	2310	499	190	359	1048
channel_413_read_16	16	648	729	14	489	125	34	115	274
channel_368_read_10	10	1527	1753	591	1104	379	44	270	693
channel_45_read_58	58	10712	10871	99	7811	1989	912	1071	3972
channel_45_read_59	59	10252	11706	45	8039	1935	278	1732	3945
channel_160_read_109	109	1707	1947	18	1267	406	34	274	714
channel_449_read_41	41	7449	8713	274	5836	1382	231	1495	3108
channel_160_read_102	102	2908	3073	3612	1954	729	225	390	1344
channel_165_read_2	2	3365	3754	12	2571	665	129	518	1312
channel_160_read_100	100	7638	8649	44	5955	1421	262	1273	2956
channel_160_read_101	101	2860	3650	989	2149	636	75	865	1576
channel_449_read_48	48	2350	2762	60	1773	531	46	458	1035
channel_160_read_107	107	3935	4671	71	2994	854	87	823	1764
channel_160_read_104	104	8111	9513	4641	6042	1797	272	1674	3743
channel_160_read_105	105	766	803	58	565	161	40	77	278
channel_220_read_52	52	3707	4253	1553	2846	771	90	636	1497
channel_220_read_51	51	3604	4043	17	2813	673	118	557	1348
channel_220_read_56	56	5437	6075	189	3744	1477	216	854	2547
channel_220_read_54	54	2804	3223	30	2181	541	82	501	1124
channel_99_read_89	89	745	847	42	596	127	22	124	273
channel_99_read_86	86	4755	5120	17	3651	884	220	585	1689
channel_68_read_50	50	2561	2966	17	1917	567	77	482	1126
channel_220_read_58	58	1087	1229	41	836	222	29	171	422
channel_99_read_85	85	7602	9182	268	5637	1686	279	1859	3824
channel_68_read_55	55	13594	15471	85	10217	2892	485	2362	5739
channel_68_read_54	54	7273	8556	23	5471	1562	240	1523	3325
channel_68_read_57	57	4720	5308	15	3453	1038	229	817	2084
channel_99_read_81	81	4532	5138	44	3323	989	220	826	2035
channel_98_read_47	47	5006	5344	75	3326	1333	347	685	2365
channel_148_read_9	9	3258	3151	1365	2280	653	325	218	1196
channel_98_read_46	46	1343	1460	2395	1027	251	65	182	498
channel_203_read_58	58	1962	2033	21	1434	385	143	214	742
channel_228_read_45	45	5035	5485	12	3851	964	220	670	1854
channel_113_read_113	113	1693	2116	15637	1278	371	44	467	882
channel_113_read_111	111	5033	5478	47	3958	852	223	668	1743
channel_98_read_44	44	8573	9839	21	6349	1967	257	1523	3747
channel_113_read_116	116	6686	7712	432	5147	1327	212	1238	2777
channel_113_read_115	115	14903	16522	14	11324	2848	731	2350	5929
channel_113_read_119	119	4721	5191	2656	3625	870	226	696	1792
channel_113_read_118	118	2193	2440	36	1716	397	80	327	804
channel_469_read_78	78	6390	7212	1626	4719	1425	246	1068	2739
channel_117_read_2	2	1775	1924	24	1352	337	86	235	658
channel_469_read_73	73	2206	2552	3091	1493	623	90	436	1149
channel_408_read_20	20	7427	8446	30	5825	1392	210	1229	2831
channel_469_read_77	77	1628	1896	2656	1206	350	72	340	762
channel_469_read_76	76	2614	2801	169	1969	529	116	303	948
channel_368_read_127	127	6888	7005	4365	4349	1928	611	728	3267
channel_92_read_55	55	2248	2391	15	1630	462	156	299	917
channel_5_read_60	60	3392	4013	66	2501	809	82	703	1594
channel_5_read_62	62	4812	5973	7864	3568	1158	86	1247	2491
channel_479_read_3	3	838	997	49	637	186	15	174	375
